,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,tower_kills,lane_kills,roshan_kills,necronomicon_kills,courier_kills,observer_kills,sentry_kills,ancient_kills,camps_stacked,gold_spent,pings,roshans_killed,stuns,buyback_count,observer_uses,sentry_uses,lane_efficiency,purchase_tpscroll,actions_per_min
122406805,3.966666666666667,4.5,10.566666666666666,6.266666666666667,334.46666666666664,375.76666666666665,11245.133333333333,2024.6,99.63333333333334,1.0,148.0,162.0,163.0,16.8711289,32749.0,20.0,698.0,20.0,2305.0,1.0,3.0,3.0,24.0,16.0,43.0,22.0,312595.0,926.0,1.0,920.3862488,16.0,100.0,87.0,14.193645686708221,235.0,4257.0
122445696,5.068493150684931,6.465753424657534,9.397260273972602,7.178082191780822,381.05479452054794,409.75342465753425,14806.671232876712,477.041095890411,153.05479452054794,8.0,416.0,328.0,335.0,35.77378401,91369.0,50.0,1576.0,50.0,5955.0,9.0,7.0,0.0,42.0,30.0,157.0,71.0,640845.0,1566.0,9.0,1288.7532231999999,32.0,211.0,101.0,29.889000603257593,502.0,10656.0
122499534,4.5,5.4,13.0,4.1,316.7,358.8,12276.0,1788.5,79.1,4.0,30.0,83.0,25.0,6.60806909,5122.0,5.0,204.0,5.0,547.0,1.0,0.0,1.0,12.0,5.0,9.0,9.0,101425.0,569.0,1.0,366.80679499999997,2.0,22.0,19.0,4.124069977880556,89.0,1272.0
122567854,3.272727272727273,11.090909090909092,13.363636363636363,4.636363636363637,271.90909090909093,368.90909090909093,10323.90909090909,1077.090909090909,34.54545454545455,0.0,159.0,48.0,180.0,5.62507868,5141.0,2.0,63.0,2.0,283.0,2.0,0.0,0.0,23.0,35.0,4.0,6.0,93075.0,345.0,2.0,388.82714300000004,8.0,64.0,28.0,3.737381862055098,122.0,1280.0
122601905,1.7272727272727273,5.7272727272727275,9.545454545454545,1.1818181818181819,243.13636363636363,307.09090909090907,8621.0,503.8636363636364,27.772727272727273,3.0,191.0,121.0,178.0,11.77379918,13714.0,8.0,32.0,8.0,515.0,0.0,2.0,1.0,28.0,12.0,0.0,28.0,154910.0,1362.0,0.0,486.2548046,4.0,152.0,44.0,6.529660164890409,148.0,4076.0
122633513,6.96969696969697,4.7272727272727275,7.818181818181818,14.181818181818182,546.3939393939394,561.2121212121212,17619.424242424244,382.3636363636364,228.12121212121212,5.0,2.0,245.0,5.0,18.767966450000003,141958.0,74.0,2184.0,74.0,5362.0,10.0,0.0,1.0,12.0,5.0,684.0,45.0,546685.0,331.0,8.0,346.23125782,5.0,1.0,4.0,22.98511964608888,190.0,5413.0
122670743,7.857142857142857,4.285714285714286,7.642857142857143,15.714285714285714,549.0714285714286,607.9285714285714,23136.5,22.857142857142858,243.07142857142858,0.0,0.0,96.0,0.0,8.665428129999999,29531.0,19.0,570.0,19.0,2924.0,2.0,5.0,0.0,2.0,4.0,45.0,8.0,230015.0,433.0,2.0,148.294601,5.0,0.0,0.0,10.62437160667605,81.0,2336.0
122754641,4.142857142857143,5.142857142857143,10.285714285714286,10.714285714285714,413.0,498.0,15751.142857142857,127.85714285714286,139.71428571428572,0.0,18.0,21.0,29.0,3.4973834599999996,14996.0,5.0,327.0,5.0,672.0,1.0,2.0,0.0,11.0,5.0,41.0,3.0,82110.0,267.0,1.0,220.648403,2.0,11.0,2.0,3.6464910516790665,41.0,1890.0
122796577,5.285714285714286,5.571428571428571,14.571428571428571,11.142857142857142,427.2857142857143,548.8571428571429,15712.285714285714,57.142857142857146,172.85714285714286,1.0,3.0,17.0,0.0,4.53872185,5137.0,3.0,422.0,3.0,794.0,0.0,0.0,0.0,2.0,2.0,41.0,5.0,92440.0,214.0,0.0,181.896276,5.0,5.0,0.0,4.615121656947516,62.0,1505.0
122810642,2.857142857142857,6.714285714285714,10.571428571428571,5.0,304.0,410.14285714285717,12383.142857142857,0.0,111.14285714285714,1.0,10.0,87.0,1.0,4.09079613,1779.0,3.0,176.0,3.0,601.0,0.0,0.0,1.0,1.0,0.0,6.0,8.0,72535.0,487.0,0.0,308.551338,1.0,9.0,1.0,2.6123064548562236,73.0,782.0
122867857,8.507042253521126,5.73943661971831,10.126760563380282,10.633802816901408,521.612676056338,561.9366197183099,25665.429577464787,190.54225352112675,257.0422535211268,21.0,29.0,1234.0,16.0,91.52220964999995,341998.0,222.0,7712.0,222.0,28293.0,30.0,17.0,13.0,73.0,53.0,965.0,115.0,2657195.0,4331.0,30.0,3799.242071516,57.0,30.0,16.0,103.07158656746432,1392.0,28970.0
122922461,10.444444444444445,7.222222222222222,8.777777777777779,13.0,559.4444444444445,662.4444444444445,24984.11111111111,12.0,284.8888888888889,0.0,6.0,61.0,3.0,4.61796121,18277.0,14.0,783.0,14.0,1730.0,2.0,12.0,2.0,8.0,6.0,81.0,6.0,176780.0,603.0,2.0,142.29925400000002,6.0,4.0,3.0,6.661170319726525,98.0,2396.0
122991377,14.565217391304348,9.173913043478262,17.565217391304348,27.217391304347824,982.2608695652174,982.695652173913,19832.782608695652,1178.0,256.7826086956522,0.0,1.0,40.0,0.0,4.2272539899999995,28328.0,20.0,648.0,20.0,1133.0,4.0,0.0,0.0,2.0,0.0,176.0,7.0,120610.0,281.0,4.0,57.766688099999996,1.0,1.0,0.0,5.047255177960989,55.0,942.0
123036561,4.894736842105263,8.31578947368421,15.368421052631579,2.8947368421052633,382.8421052631579,466.2105263157895,15884.421052631578,473.6842105263158,136.6315789473684,3.0,133.0,144.0,94.0,11.00793437,19273.0,13.0,545.0,13.0,1943.0,5.0,6.0,0.0,13.0,8.0,43.0,12.0,268520.0,1908.0,5.0,647.7830665,25.0,92.0,42.0,9.036798713050473,179.0,3019.0
123051238,6.941666666666666,4.516666666666667,10.1,13.133333333333333,521.15,548.1833333333333,19390.5,598.3583333333333,293.5083333333333,11.0,21.0,661.0,9.0,68.63333940000001,384575.0,208.0,9470.0,205.0,22337.0,58.0,4.0,7.0,71.0,56.0,1981.0,141.0,2007555.0,6494.0,58.0,1486.7782662400002,39.0,20.0,8.0,76.70882766941483,803.0,34208.0
123104000,5.166666666666667,9.0,15.416666666666666,11.75,279.25,356.0833333333333,18771.833333333332,521.4166666666666,65.33333333333333,0.0,55.0,82.0,56.0,7.49533369,2458.0,2.0,127.0,2.0,676.0,1.0,0.0,0.0,10.0,4.0,12.0,10.0,108685.0,397.0,1.0,619.0979050000001,11.0,40.0,31.0,5.272873516991756,101.0,3578.0
123240602,1.8666666666666667,6.8,8.333333333333334,7.4,272.3333333333333,333.93333333333334,11338.133333333333,84.53333333333333,87.8,2.0,9.0,123.0,8.0,7.10031527,2943.0,2.0,252.0,2.0,1046.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,114515.0,956.0,0.0,513.148872,6.0,9.0,2.0,6.054494269052886,101.0,3033.0
123244426,4.814814814814815,5.037037037037037,13.925925925925926,6.222222222222222,387.25925925925924,473.74074074074076,16170.111111111111,1200.5185185185185,140.66666666666666,0.0,10.0,102.0,1.0,12.58865753,12684.0,3.0,779.0,3.0,2115.0,2.0,2.0,0.0,16.0,6.0,51.0,17.0,251180.0,186.0,2.0,747.6414429,14.0,10.0,1.0,11.975467524633018,176.0,5759.0
123312428,9.933333333333334,6.466666666666667,9.2,12.6,577.8666666666667,588.2,26517.933333333334,624.6,340.1333333333333,2.0,2.0,52.0,1.0,8.511816719999999,71973.0,29.0,1199.0,29.0,3789.0,4.0,15.0,0.0,9.0,12.0,160.0,3.0,336855.0,153.0,4.0,242.59368229999995,11.0,2.0,1.0,9.748441584556604,95.0,2530.0
123444610,5.771428571428571,9.571428571428571,18.142857142857142,5.742857142857143,448.1714285714286,499.25714285714287,7251.314285714286,1483.3714285714286,50.34285714285714,0.0,49.0,70.0,53.0,4.230145,1356.0,3.0,76.0,3.0,281.0,0.0,3.0,0.0,15.0,10.0,0.0,12.0,66015.0,311.0,0.0,348.955928,6.0,22.0,30.0,2.1546350291574505,86.0,981.0
123485937,2.7777777777777777,6.87037037037037,11.981481481481481,1.9074074074074074,247.62962962962962,305.0,7808.481481481482,2186.6666666666665,33.351851851851855,3.0,328.0,300.0,500.0,36.90324912000001,22516.0,10.0,474.0,10.0,1179.0,4.0,2.0,2.0,51.0,50.0,29.0,96.0,402165.0,2666.0,4.0,1004.9989432999997,28.0,169.0,209.0,18.281118037401967,417.0,9512.0
123487661,3.090909090909091,7.363636363636363,10.545454545454545,5.0,227.8181818181818,284.27272727272725,9884.454545454546,586.2727272727273,24.90909090909091,1.0,34.0,52.0,2.0,6.36932015,2826.0,2.0,33.0,2.0,265.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,66360.0,677.0,0.0,333.79614549999997,5.0,36.0,2.0,3.5664588779408812,94.0,2890.0
123583095,5.555555555555555,5.777777777777778,19.88888888888889,3.7777777777777777,388.77777777777777,419.77777777777777,14423.0,404.77777777777777,95.55555555555556,0.0,41.0,115.0,5.0,4.79450653,6887.0,3.0,138.0,3.0,666.0,2.0,0.0,0.0,5.0,0.0,17.0,5.0,105430.0,197.0,2.0,397.64803700000004,3.0,36.0,4.0,3.3669817011864063,76.0,2704.0
123596051,3.4285714285714284,9.428571428571429,15.285714285714286,2.5,256.7857142857143,355.0,12028.642857142857,7.357142857142857,52.785714285714285,2.0,24.0,133.0,29.0,8.79277225,1661.0,0.0,55.0,0.0,655.0,0.0,2.0,0.0,10.0,6.0,1.0,8.0,125330.0,1197.0,0.0,768.9860979999999,8.0,22.0,17.0,4.448421475970238,148.0,2012.0
123748396,6.730769230769231,4.538461538461538,8.23076923076923,18.03846153846154,523.5384615384615,562.5,21417.346153846152,324.03846153846155,256.34615384615387,0.0,15.0,217.0,13.0,14.038085409999997,117756.0,56.0,1957.0,56.0,4764.0,13.0,0.0,1.0,11.0,8.0,306.0,10.0,486050.0,948.0,13.0,563.2155094000001,8.0,14.0,10.0,17.7840337824251,189.0,5852.0
123758789,7.090909090909091,5.181818181818182,9.409090909090908,8.681818181818182,500.0,534.6363636363636,22046.954545454544,72.95454545454545,246.63636363636363,0.0,9.0,95.0,1.0,13.3076679,42933.0,30.0,1842.0,30.0,3504.0,5.0,0.0,2.0,7.0,3.0,128.0,48.0,357665.0,508.0,5.0,548.4321997879999,12.0,9.0,2.0,16.200281520209128,128.0,5092.0
123787524,4.0,5.361702127659575,11.085106382978724,6.26595744680851,407.48936170212767,460.79787234042556,12578.41489361702,594.6170212765958,160.7659574468085,9.0,34.0,819.0,17.0,53.742372740000015,140270.0,87.0,3934.0,88.0,10205.0,10.0,12.0,12.0,81.0,45.0,421.0,63.0,1105445.0,2242.0,10.0,2222.015234199999,45.0,35.0,17.0,55.5469535491655,724.0,27535.0
123790878,9.5,5.833333333333333,10.166666666666666,8.833333333333334,476.8333333333333,481.0,16679.666666666668,400.0,181.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123820195,4.28,6.04,9.56,9.32,417.32,462.56,15166.52,1269.84,184.04,3.0,4.0,165.0,5.0,14.352785310000005,50510.0,28.0,1157.0,28.0,3133.0,6.0,0.0,0.0,13.0,11.0,106.0,13.0,317155.0,638.0,6.0,318.8989388,10.0,4.0,8.0,13.586366378443598,186.0,3933.0
123854991,9.8,8.0,18.8,17.866666666666667,709.6666666666666,762.6,9413.8,339.0,169.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123880365,5.714285714285714,5.928571428571429,8.0,11.357142857142858,459.7857142857143,508.07142857142856,15228.785714285714,491.57142857142856,213.78571428571428,2.0,2.0,38.0,1.0,8.25558762,18136.0,6.0,1012.0,6.0,1962.0,5.0,4.0,2.0,13.0,10.0,162.0,8.0,192545.0,185.0,5.0,121.85539399999999,9.0,2.0,1.0,9.97345666599638,86.0,3297.0
123953528,6.4,4.325,9.45,12.0,503.925,537.1,23798.45,559.6,257.075,2.0,18.0,229.0,1.0,23.836669799999996,99195.0,54.0,2502.0,54.0,7531.0,6.0,32.0,2.0,36.0,25.0,277.0,38.0,658660.0,2186.0,6.0,1157.4079279999999,15.0,19.0,0.0,27.58053488839735,262.0,10920.0
123999211,3.1666666666666665,4.333333333333333,8.0,9.833333333333334,364.8333333333333,374.0,10103.5,66.66666666666667,109.83333333333333,0.0,3.0,20.0,2.0,3.4138336999999996,10640.0,9.0,83.0,9.0,592.0,0.0,0.0,0.0,1.0,1.0,9.0,3.0,54785.0,179.0,0.0,228.608978,1.0,4.0,2.0,3.6690126684094113,23.0,935.0
124049453,29.142857142857142,50.57142857142857,77.85714285714286,25.285714285714285,2439.714285714286,2513.0,5267.0,42.0,36.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124168390,3.50314465408805,6.163522012578617,13.182389937106919,3.911949685534591,299.72327044025155,389.32704402515725,11245.4213836478,1193.3899371069183,67.40880503144655,20.0,1252.0,1029.0,1133.0,100.15295025000002,56605.0,28.0,2932.0,28.0,7071.0,6.0,9.0,12.0,262.0,242.0,147.0,191.0,1523260.0,10031.0,6.0,6269.785308821998,65.0,809.0,397.0,59.295596219585775,1291.0,36879.0
124231143,6.0,6.25,16.5,5.5,328.0833333333333,399.3333333333333,15883.416666666666,709.1666666666666,67.83333333333333,3.0,35.0,111.0,13.0,8.470007610000001,9183.0,10.0,223.0,10.0,570.0,1.0,0.0,1.0,12.0,12.0,22.0,7.0,117055.0,385.0,1.0,569.672877,4.0,32.0,5.0,5.226020510758093,85.0,3802.0
124395328,10.481481481481481,5.7407407407407405,11.333333333333334,18.88888888888889,543.4814814814815,613.8518518518518,22212.037037037036,658.8518518518518,261.5925925925926,1.0,4.0,189.0,7.0,15.664752240000002,63255.0,37.0,2417.0,37.0,4830.0,8.0,2.0,4.0,10.0,7.0,233.0,41.0,483955.0,1393.0,8.0,719.9101696999999,15.0,4.0,7.0,19.215765131711244,204.0,6319.0
124438626,3.0185185185185186,7.388888888888889,12.444444444444445,2.240740740740741,245.83333333333334,302.3333333333333,8654.555555555555,525.1111111111111,34.24074074074074,5.0,664.0,286.0,737.0,32.875780170000006,22403.0,7.0,267.0,7.0,1367.0,3.0,0.0,0.0,116.0,65.0,6.0,100.0,432470.0,2777.0,3.0,1738.1835025999999,21.0,403.0,252.0,18.151417655338825,470.0,18286.0
124455797,2.6,7.4,8.0,9.8,339.0,408.8,10276.6,0.0,119.0,0.0,2.0,25.0,4.0,2.29027112,5170.0,2.0,132.0,2.0,462.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,38615.0,64.0,0.0,77.529492,2.0,2.0,2.0,2.424291172330585,39.0,780.0
124542988,36.833333333333336,21.5,52.833333333333336,66.16666666666667,2749.6666666666665,2637.1666666666665,11186.666666666666,0.0,191.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124553723,8.3375,2.725,10.475,20.5125,532.5125,576.2875,21006.6875,536.05,207.4625,5.0,65.0,657.0,27.0,47.229683219999984,232157.0,108.0,3743.0,106.0,13367.0,15.0,10.0,3.0,38.0,31.0,441.0,50.0,1235600.0,3742.0,15.0,1857.7902212000001,31.0,55.0,21.0,61.91835913935251,450.0,25119.0
124563538,2.8333333333333335,6.0,7.0,7.0,362.3333333333333,469.8333333333333,12131.5,27.666666666666668,176.16666666666666,0.0,9.0,28.0,9.0,3.1537068199999996,3085.0,3.0,168.0,3.0,815.0,0.0,0.0,0.0,3.0,0.0,37.0,2.0,71300.0,327.0,0.0,201.29148199999997,0.0,9.0,7.0,3.0744017695556005,32.0,1246.0
124566285,5.714285714285714,9.142857142857142,14.571428571428571,4.571428571428571,577.1428571428571,616.8571428571429,13263.285714285714,1551.0,156.0,0.0,1.0,9.0,0.0,3.44029434,7125.0,2.0,160.0,2.0,671.0,1.0,0.0,0.0,2.0,3.0,29.0,5.0,62250.0,129.0,1.0,60.9914514,3.0,1.0,0.0,2.7084254976875126,55.0,1082.0
124604563,7.173913043478261,6.304347826086956,12.73913043478261,7.956521739130435,425.0869565217391,491.8695652173913,17542.17391304348,1152.9565217391305,126.1304347826087,1.0,16.0,95.0,8.0,13.102043859999998,62910.0,29.0,575.0,29.0,2310.0,0.0,0.0,0.0,8.0,10.0,28.0,10.0,266670.0,63.0,0.0,310.269763,8.0,15.0,4.0,11.886788658757288,156.0,6841.0
124620084,5.333333333333333,8.0,10.166666666666666,8.0,348.8333333333333,377.5,14077.833333333334,0.0,102.5,1.0,13.0,40.0,0.0,3.4646682,3565.0,2.0,124.0,2.0,516.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,64490.0,156.0,1.0,154.0903487,3.0,13.0,0.0,3.4614920571083854,46.0,1948.0
124651909,3.2,10.6,15.6,5.6,311.0,425.8,19354.0,181.4,127.0,1.0,25.0,31.0,27.0,2.8295283600000003,3270.0,4.0,121.0,4.0,499.0,0.0,0.0,0.0,5.0,8.0,8.0,1.0,58590.0,215.0,0.0,405.859959,7.0,14.0,8.0,1.9119243917152624,56.0,816.0
124723438,3.5,6.666666666666667,8.25,4.916666666666667,331.9166666666667,380.5,11601.0,294.8333333333333,96.66666666666667,2.0,9.0,53.0,0.0,7.1713679400000006,6607.0,6.0,146.0,6.0,1009.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,100625.0,1099.0,0.0,271.110359,4.0,9.0,0.0,6.64448019304243,91.0,1813.0
124780194,6.434782608695652,4.260869565217392,8.869565217391305,12.695652173913043,497.69565217391306,558.6086956521739,18935.304347826088,17.652173913043477,230.8695652173913,3.0,5.0,147.0,2.0,14.114564690000002,51277.0,33.0,1231.0,33.0,3941.0,6.0,0.0,0.0,11.0,6.0,146.0,21.0,344915.0,424.0,6.0,316.01341235,6.0,5.0,2.0,15.338628594409812,160.0,6881.0
124796795,3.1176470588235294,6.529411764705882,8.588235294117647,11.058823529411764,327.05882352941177,374.6470588235294,9983.176470588236,494.5882352941176,111.82352941176471,1.0,1.0,82.0,0.0,7.134873219999999,5509.0,4.0,296.0,4.0,1099.0,2.0,0.0,0.0,2.0,2.0,6.0,4.0,118685.0,834.0,2.0,184.27507769999997,5.0,1.0,0.0,6.653126885179972,103.0,4965.0
124805486,1.1428571428571428,4.142857142857143,10.428571428571429,3.857142857142857,259.14285714285717,285.57142857142856,6169.714285714285,1849.4285714285713,44.42857142857143,1.0,81.0,30.0,120.0,4.0085714,4641.0,1.0,31.0,1.0,281.0,0.0,0.0,2.0,5.0,4.0,0.0,7.0,60295.0,438.0,0.0,126.832662,2.0,42.0,59.0,2.3800522823245527,69.0,1141.0
124813229,3.764705882352941,6.529411764705882,9.764705882352942,5.117647058823529,349.0,391.1764705882353,8223.70588235294,452.88235294117646,86.58823529411765,1.0,49.0,58.0,43.0,5.4246234200000005,5745.0,2.0,216.0,2.0,577.0,0.0,1.0,2.0,6.0,5.0,7.0,8.0,75440.0,250.0,0.0,316.77144000000004,0.0,27.0,29.0,5.021717273275689,62.0,1714.0
124831899,3.0,8.0,11.857142857142858,2.0,270.14285714285717,338.2857142857143,8096.428571428572,1662.7142857142858,46.285714285714285,0.0,32.0,31.0,41.0,4.15635534,2349.0,2.0,52.0,2.0,240.0,0.0,0.0,1.0,9.0,3.0,1.0,9.0,55510.0,147.0,0.0,143.532726,1.0,28.0,17.0,2.3933239493263625,58.0,1019.0
124936122,6.706666666666667,4.02,9.06,13.866666666666667,518.0533333333333,570.0666666666667,19004.2,100.70666666666666,247.74,12.0,51.0,1022.0,33.0,92.58179828999998,337788.0,206.0,10622.0,206.0,26437.0,23.0,23.0,3.0,64.0,46.0,972.0,94.0,2419105.0,8933.0,23.0,4200.109889009999,65.0,48.0,30.0,110.90207118439567,1291.0,29595.0
124939488,1.8,7.6,16.0,1.0,224.6,296.2,7230.4,58.6,19.6,0.0,60.0,48.0,36.0,2.74480155,570.0,0.0,24.0,0.0,53.0,1.0,0.0,0.0,8.0,6.0,8.0,11.0,40060.0,292.0,1.0,99.9634155,1.0,44.0,18.0,1.3931228634626986,32.0,1916.0
125094645,5.5,4.5,9.166666666666666,23.5,437.3333333333333,517.8333333333334,15215.166666666666,440.8333333333333,167.33333333333334,0.0,2.0,25.0,1.0,3.2256450799999996,6604.0,5.0,179.0,5.0,932.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,69290.0,485.0,0.0,107.65887,1.0,2.0,1.0,3.9268047456263826,36.0,2553.0
125107477,8.0,5.222222222222222,9.777777777777779,11.333333333333334,498.44444444444446,567.5555555555555,22342.333333333332,162.22222222222223,262.44444444444446,1.0,7.0,52.0,2.0,5.90805548,11164.0,9.0,714.0,9.0,1632.0,2.0,0.0,0.0,2.0,3.0,101.0,8.0,159645.0,197.0,2.0,330.431336,5.0,7.0,1.0,6.068972451236677,63.0,1353.0
125188274,9.605263157894736,4.131578947368421,8.868421052631579,17.973684210526315,579.6842105263158,594.5,21267.0,273.13157894736844,279.1578947368421,3.0,9.0,237.0,5.0,22.802598560000003,172656.0,79.0,3103.0,79.0,7642.0,15.0,0.0,1.0,15.0,9.0,719.0,17.0,716035.0,847.0,15.0,485.2702576100001,22.0,10.0,5.0,29.158656746430733,213.0,8022.0
125328301,4.842105263157895,6.052631578947368,7.7368421052631575,12.842105263157896,446.0,489.94736842105266,15864.421052631578,382.05263157894734,199.10526315789474,1.0,3.0,90.0,0.0,10.666058370000002,33406.0,22.0,851.0,22.0,3019.0,2.0,3.0,1.0,8.0,3.0,42.0,17.0,244150.0,218.0,2.0,210.8513441,6.0,3.0,0.0,12.138347074200684,158.0,3535.0
125409490,2.8333333333333335,6.833333333333333,10.666666666666666,2.1666666666666665,252.33333333333334,272.0,5800.666666666667,268.6666666666667,27.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125576983,3.864864864864865,6.135135135135135,12.162162162162161,4.378378378378378,365.6216216216216,398.7837837837838,12204.864864864865,362.9189189189189,130.7027027027027,1.0,5.0,36.0,1.0,3.1831018799999997,4009.0,3.0,296.0,3.0,1014.0,1.0,1.0,0.0,3.0,1.0,10.0,7.0,90295.0,146.0,1.0,253.7093036,4.0,5.0,0.0,3.80394128292781,53.0,845.0
125581247,7.401069518716578,3.374331550802139,9.31283422459893,16.02139037433155,607.379679144385,608.6229946524064,19985.647058823528,234.82620320855614,303.7566844919786,35.0,16.0,2212.0,30.0,197.93761518000005,1592653.0,772.0,34869.0,773.0,66263.0,169.0,130.0,22.0,212.0,185.0,9527.0,373.0,6633450.0,14461.0,169.0,3288.7295237131793,104.0,14.0,31.0,239.6692137542731,2253.0,64426.0
125657145,5.666666666666667,5.083333333333333,12.833333333333334,6.333333333333333,422.0833333333333,445.5,10085.0,1002.5,158.16666666666666,1.0,1.0,19.0,0.0,1.3694118,3244.0,3.0,129.0,3.0,238.0,2.0,0.0,0.0,0.0,0.0,32.0,2.0,30570.0,37.0,2.0,24.882232000000002,0.0,1.0,0.0,1.5682686507138548,14.0,320.0
125661623,7.2727272727272725,6.348484848484849,13.212121212121213,9.06060606060606,410.8636363636364,487.74242424242425,19149.969696969696,152.33333333333334,139.57575757575756,8.0,123.0,412.0,68.0,39.19269004999998,113101.0,61.0,2227.0,61.0,7009.0,5.0,1.0,7.0,25.0,9.0,163.0,16.0,806350.0,1061.0,5.0,1541.9214627499998,36.0,112.0,33.0,36.8867886587573,543.0,11472.0
125695828,4.5,6.5,8.0,8.666666666666666,332.1666666666667,367.0,11587.333333333334,195.5,107.5,0.0,1.0,17.0,0.0,3.4208872099999996,5202.0,3.0,215.0,3.0,457.0,0.0,0.0,0.0,0.0,1.0,39.0,6.0,51330.0,120.0,0.0,64.2629146,4.0,1.0,0.0,3.9875326764528456,36.0,1726.0
125700046,1.8571428571428572,5.857142857142857,7.857142857142857,0.5714285714285714,229.42857142857142,202.0,4284.857142857143,352.85714285714283,30.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125801956,6.266666666666667,5.8,13.8,12.0,418.93333333333334,456.06666666666666,14378.733333333334,110.53333333333333,128.4,1.0,10.0,139.0,7.0,8.7252189,27957.0,14.0,331.0,14.0,1595.0,2.0,0.0,1.0,8.0,7.0,41.0,6.0,181740.0,44.0,2.0,413.3713739,8.0,7.0,3.0,7.526442791071787,102.0,2118.0
125845797,4.160919540229885,6.149425287356322,10.206896551724139,3.9310344827586206,384.8735632183908,417.81609195402297,10958.356321839081,490.4597701149425,118.4367816091954,5.0,13.0,253.0,8.0,32.07240703000001,46858.0,24.0,1693.0,24.0,4683.0,0.0,8.0,3.0,10.0,17.0,120.0,44.0,540425.0,1370.0,0.0,1434.6073087999998,22.0,14.0,9.0,30.335813392318524,439.0,16358.0
125876808,1.8571428571428572,5.571428571428571,4.0,11.428571428571429,249.14285714285714,331.7142857142857,9945.857142857143,0.0,71.57142857142857,0.0,9.0,25.0,12.0,4.32813857,330.0,0.0,113.0,0.0,450.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,45960.0,132.0,0.0,66.728332,1.0,9.0,6.0,2.9945706816810778,39.0,1267.0
125913962,3.52,5.56,10.08,4.16,314.6,373.56,9622.6,340.08,87.52,2.0,103.0,166.0,103.0,14.336356260000004,28455.0,14.0,491.0,14.0,1640.0,4.0,0.0,0.0,30.0,11.0,50.0,9.0,216380.0,702.0,4.0,526.3530599,4.0,69.0,59.0,10.237281319123266,184.0,3333.0
125995177,7.6521739130434785,5.434782608695652,10.217391304347826,8.608695652173912,481.5217391304348,486.95652173913044,17084.869565217392,129.2608695652174,210.82608695652175,0.0,1.0,13.0,2.0,3.5128206199999994,14242.0,5.0,231.0,5.0,1158.0,0.0,0.0,1.0,0.0,3.0,11.0,11.0,89920.0,342.0,0.0,293.74997699999994,7.0,1.0,2.0,4.395334807963,69.0,950.0
125998560,10.375,3.0,12.0,24.875,577.25,634.375,33427.0,0.0,266.125,0.0,0.0,81.0,0.0,5.25977871,29283.0,12.0,295.0,12.0,1942.0,0.0,0.0,3.0,1.0,0.0,15.0,0.0,163330.0,375.0,0.0,507.32340200000004,2.0,0.0,0.0,5.495274482203902,51.0,2976.0
126026051,4.6,9.2,14.2,12.8,396.8,535.8,14464.0,395.0,139.6,0.0,5.0,21.0,2.0,2.61448738,1933.0,2.0,173.0,2.0,552.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,65185.0,66.0,0.0,205.69754799999998,2.0,4.0,2.0,2.959581741403579,46.0,2092.0
126122814,6.285714285714286,3.857142857142857,10.071428571428571,10.071428571428571,533.5,554.1428571428571,19899.214285714286,2146.0714285714284,301.92857142857144,1.0,0.0,65.0,0.0,7.71576116,78761.0,28.0,1392.0,28.0,2664.0,5.0,0.0,0.0,9.0,11.0,213.0,7.0,255040.0,691.0,5.0,99.65763899999999,3.0,0.0,0.0,9.533882968027346,100.0,2898.0
