,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,cluster
35783338,0.18644067796610167,0.9367088607594937,0.3511293634496922,0.027379400260756193,0.13196511031298097,0.18598985781048033,0.0867047210571131,0.2704918032786885,0.010179640718562874,9
36327727,0.5772681954137586,0.3633655994043187,0.37069694407537146,0.5321727126313367,0.583617541423958,0.621910989711585,0.47531484345267033,0.43670857798148066,0.42554596688975005,1
36343070,0.66057091882248,0.38874083944037324,0.43477790986707016,0.4937555753791256,0.6384211876535876,0.6275218098941299,0.7267645566853329,0.07898359656340674,0.5308363536085725,3
37658157,0.0825587752870421,0.6337280522662312,0.44214082268000293,0.0662404845018295,0.12868634038961252,0.13821058675228606,0.07646775770387765,0.695210395104631,0.07603824608846825,7
38057824,0.5081635826465557,0.2747648356752989,0.4533089689731178,0.5321938207959044,0.5515413691330769,0.560132930370284,0.49309103762552425,0.25394563934193953,0.5034541009723673,1
38346266,0.5200713648528099,0.0772818121252499,0.22727763968442682,0.477801413573046,0.6140125840512003,0.574174573352941,0.43273761150073864,0.1253243876194696,0.5987630003151592,1
38515149,0.24576271186440676,0.29193037974683544,0.4962782340862425,0.0498696219035202,0.22790533606977934,0.2717323754598787,0.1406710543233297,0.5646569798721438,0.1062874251497006,5
38628747,0.27181161433731593,0.4874455281178666,0.5346214696872793,0.20624318721012244,0.3783360950129953,0.42979097015862044,0.3850527000401706,0.5400859309418836,0.33571586335525677,0
39043220,0.590042372881356,0.564873417721519,0.6945585215605752,0.3896675358539765,0.6293772447408927,0.6879381276722681,0.7005344272555474,0.321677796063042,0.6401571856287425,3
39201171,0.4067796610169492,0.8185654008438819,0.5605749486652979,0.3037809647979139,0.39343252950230884,0.46521494150011594,0.37738268921466117,0.3762896385847205,0.2640718562874252,6
39256913,0.2657028913260219,0.6165301563663438,0.5192656117888637,0.32165043331543836,0.34181933419853316,0.41115640847171125,0.3667213256752689,0.24433787693189818,0.3023731947868967,2
39600825,0.28813559322033894,0.5684695051783658,0.8618629830128807,0.04586938485243569,0.19886655161154898,0.3050114348215174,0.1626669713017437,0.0,0.031369080021774645,4
39749294,0.20664928292046933,0.5520934761441091,0.38714263149581435,0.1329856584093872,0.15674704976911233,0.1946501097589893,0.17556178868448857,0.22709567791535007,0.079773146015661,9
