,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,cluster
93567395,0.17357001972386585,0.6939501779359428,0.720624303232999,0.024,0.23894856155880603,0.3573240329740013,0.22624625099891285,0.2615939249827414,0.2023871302542813,7
93568822,0.0762656147271532,0.5551601423487542,0.300260126347083,0.06666666666666667,0.06477033518648455,0.10182836609596278,0.07963963400987144,0.0,0.03719079743988928,2
93616251,0.33107162628698916,0.42008944480974136,0.5743136894176326,0.2148942172073343,0.4247188356139094,0.48791021855963684,0.3859226352008008,0.40492801598747963,0.4168877717946223,0
93636939,0.5077998924152771,0.6077321255257195,0.3551231377318334,0.5309090909090909,0.4028763917035089,0.45013547011010563,0.34140845086077315,0.36325981297984056,0.3356607067037789,5
93637550,0.1893491124260355,0.8790035587188609,0.420958751393534,0.07200000000000001,0.09451071409294541,0.12301838934686113,0.12098520233483252,0.8758456700161079,0.05033731188375713,4
93661201,0.3765066841989918,0.47484183471727925,0.5751269664313143,0.3177777777777778,0.4110892211367193,0.4946716691326711,0.48996513554932075,0.4282490859349033,0.35814161333102684,0
93670407,0.2330450614474283,0.49881376037959657,0.548380642026127,0.1321025641025641,0.22549626117392085,0.26557241110189755,0.14513221388560799,0.4513434150927439,0.17683924793421424,6
93680381,0.22921208346309557,0.6099456827121181,0.6233644311447515,0.07789473684210528,0.2060861388641897,0.2871124386743651,0.20348007328468287,0.22907272015276361,0.08023106546854944,7
93720016,0.9178172255095334,0.5358837485172001,0.2170196952805648,0.3066666666666667,0.5775354887461542,0.6307863031071655,0.7545837916813694,0.11042929099230393,0.5548348036671856,8
93800190,0.2559719482796406,0.9406880189798338,0.9800569800569802,0.11555555555555555,0.3359961137798887,0.4846755442823926,0.34665715272558445,0.2747308941218583,0.26610159718618465,7
93802238,0.29980276134122286,0.3045670225385527,0.4771460423634337,0.2666666666666667,0.4301829761969018,0.44662861974212625,0.27357052299392987,0.18166244790468153,0.398287493513233,5
93840608,0.7495069033530571,0.9483985765124553,0.47090301003344487,0.44799999999999995,0.6414961947428078,0.6593214965123653,0.4944646727012947,0.1125412288103091,0.33627400103788274,3
93844612,0.1610555668911106,0.5990305558964288,0.7053396378733712,0.09586206896551724,0.20435226872988724,0.29888701812695434,0.20855775947647825,0.4038664490720046,0.12928797666553338,6
93845249,0.3050624589086127,0.2930011862396203,0.4542549238201412,0.19466666666666665,0.37928428779618933,0.41587402240541105,0.2616022477534861,0.3897062207563089,0.25825981664071956,0
93873058,0.760026298487837,0.28529062870699873,0.3522853957636567,0.41333333333333333,0.6738813623360501,0.7803318537307125,0.8307541881321849,0.22327478203063073,0.8679294239750909,8
93881933,0.4312952005259698,0.5551601423487542,0.9661835748792268,0.06,0.2353322178442274,0.34569858380892005,0.3391311317457821,0.4714274756462376,0.07265179034769072,7
93936946,0.1893491124260355,0.8096085409252665,0.3959866220735786,0.096,0.10293085766718843,0.14870006341154093,0.13692026119639958,0.02770576052772877,0.15464452516865593,2
93937209,0.6153846153846153,0.4828736654804269,0.39910813823857305,0.42,0.4931316457062665,0.5112951807228916,0.45792407481055036,0.0,0.3253113648157758,9
93944475,0.45110912971819184,0.5884317262223954,0.4955330553901132,0.4235616438356164,0.4615588800055601,0.4935936970665648,0.37017796879994225,0.3064638999013346,0.5189058156976207,3
93956236,0.34244895783357315,0.6301817832066938,0.7260236825454215,0.20432432432432435,0.22031396107069445,0.38813004507360893,0.4324353605238225,0.47559233698682957,0.147617778650472,7
93986992,0.7957171034094112,0.35688866293848487,0.4102564102564103,0.5142857142857143,0.5401768847010926,0.6596612011957604,0.5204154720669004,0.11244918309427016,0.6672103195196086,8
93995992,0.7894987417533839,0.5073015093876546,0.31030638526890414,0.6565517241379311,0.6377551495208299,0.684057463975685,0.5576204305939404,0.12636448516556326,0.5552672548002076,8
94004717,0.6077019110726976,0.3149632798859077,0.3517008421747063,0.5495131086142322,0.7692508291876475,0.7262034536727632,0.7071641813359693,0.17279198731125098,0.8568120285553801,8
94006137,0.6710755308040376,0.33745028260414467,0.5707915273132664,0.6447058823529411,0.8645728491644944,0.8341228691857212,0.601511013727976,0.24632606743702312,0.5195518788729816,8
94008683,0.21214113521805827,0.7607750098853299,0.3280069367025889,0.16444444444444442,0.20753494899336106,0.3566194602973296,0.29223161352206795,0.5942062335404362,0.08562532433834977,4
94036444,0.35950743643051336,0.4832644031932286,0.5252342643646991,0.23243243243243242,0.3182134474302661,0.4393734254228866,0.5763542649858638,0.31632629791715466,0.3082792185023633,0
94049589,0.3135517953331718,0.8261118395038601,0.948440219836101,0.13188304093567252,0.38950360734783473,0.4866353688067135,0.2475088213358714,0.5768604605784615,0.13428442235150237,7
94054712,0.6349169874188545,0.4759959230211101,0.4250197530062452,0.5128155339805827,0.5923210470575352,0.680907585374713,0.9194628970228886,0.11063954644398952,0.6341413031977872,8
94076301,0.4891518737672584,0.5320284697508895,0.40847268673355636,0.552,0.5365682517407028,0.5795814838300571,0.45689298276656665,0.05369333435606351,0.5121951219512195,9
94083382,0.2937338795326961,0.6708185053380781,0.4843495412057286,0.2769230769230769,0.3457947029491263,0.3563484708063022,0.39960577214041426,0.051628206111599524,0.3472915252884116,5
94105983,0.14201183431952663,0.8327402135231314,0.3585284280936455,0.055999999999999994,0.07928968532412156,0.1854787571337984,0.23416079941557863,0.479374089130935,0.03684483653347172,6
94120026,0.4753451676528599,0.3845640569395017,0.3304347826086957,0.35600000000000004,0.5263062017595942,0.5383441661382372,0.4691978232954122,0.10785648538774258,0.5038920601971977,9
94150706,0.16455339532262606,0.373411286222674,0.38350055741360095,0.09142857142857143,0.08539660264170436,0.1360630491892382,0.07725548837457304,0.283654214926747,0.05485951516050116,2
94160082,0.15779092702169625,0.8096085409252665,0.5146042363433668,0.092,0.14600313056620068,0.29454660748256184,0.35224325349615254,0.20484007056838227,0.06616502335236119,7
94187978,0.3674274443505212,0.2742755465175394,0.4548494983277592,0.4057142857142857,0.3805642729915412,0.4413443246670894,0.18190172439130894,0.11022474495666179,0.3821632441248425,5
94281932,0.7036723959800882,0.46612156131729077,0.3079400470704819,0.7249206349206351,0.7031051207118568,0.7269730551277792,0.8760571600452445,0.04543478816701184,0.7845899127684286,8
94284029,0.1893491124260355,0.6939501779359428,0.49587513935340033,0.07200000000000001,0.17644518810384846,0.14267596702599875,0.206170522110913,0.13154866917235558,0.08043591074208616,2
94296097,0.2179903880878962,0.48083742669540364,0.628495611349255,0.08387323943661971,0.21392930910882255,0.2941329811462306,0.2365067734643242,0.7814715052607583,0.10731031231499008,4
94338967,0.35206008864822375,0.319148796470171,0.544068584498554,0.23785977859778595,0.40618688153740723,0.4719123142404538,0.40064397397528373,0.41678608739757717,0.4077854608333317,0
94364925,0.4054208818476809,0.4220908429954463,0.394912551995301,0.18193548387096775,0.4269531651277908,0.48852796585322633,0.38672749564870407,0.23628819876596055,0.4026678049896491,5
94374420,0.3700914470145239,0.4142672274344871,0.659329076720381,0.37672727272727274,0.39922570008390706,0.46990834149997135,0.46396798588259736,0.26369284623484207,0.3472189460772751,0
94439767,0.31242603550295855,0.8049822064056936,0.6020066889632106,0.256,0.347341717493388,0.4767279644895372,0.5050877735781644,0.7092996855104702,0.3264660093409445,0
94496102,0.40937979399517854,0.3045670225385527,0.5846649324910194,0.33111111111111113,0.4421474964466275,0.37458606355245544,0.2554754689414087,0.3587311327588999,0.19431470910453788,0
94660986,0.6010399856553702,0.3764153995470719,0.5537650755042058,0.4509090909090909,0.47603742940278815,0.5521704041044561,0.6328299632705106,0.3796606860195109,0.43709015426711334,1
94738847,0.37272862945349966,0.41182891950308914,0.5640250505547917,0.3274437627811861,0.45390395248056153,0.5345716090062543,0.5474204422867476,0.475284831138934,0.4417581181424659,0
94783808,0.5069033530571991,0.4395017793594304,0.4147157190635452,0.54,0.4524477789172559,0.4536303107165504,0.3392313202019663,0.14369678607041497,0.5348339387649196,9
94786276,0.681281975711684,0.3867686560041449,0.4688937582490807,0.4407662835249042,0.6280085789673846,0.672814670660865,0.8916294201978687,0.1801215932137738,0.6556555660934453,8
94813527,0.4807982364543449,0.378270881306259,0.26965702669027475,0.19294117647058823,0.3694607869595725,0.49916072960572927,0.30017370460771203,0.08938360954568221,0.29915443084343246,5
94918775,0.4891518737672584,0.5551601423487542,0.6706800445930882,0.248,0.4254871268958817,0.5963855421686747,0.5179026582544589,0.6680524660581422,0.3783082511676181,0
94921415,0.2669296515450361,0.26601423487544473,0.6228167967298404,0.06333333333333332,0.311707238084957,0.29298774043542597,0.15568437036309998,0.08501444606376722,0.15460128005535373,2
94923783,0.21911421911421908,0.5159701185259254,0.5259036089075616,0.09785123966942148,0.2124429077598163,0.2525869026344613,0.2092610700406115,0.45557462961425105,0.10428684161995481,6
94979043,0.44663598509752356,0.5198200869909054,0.19620958751393536,0.2633333333333333,0.41291088681383914,0.4141302050306488,0.4204354790304428,0.4128868263830295,0.34524015452920487,5
94998400,0.16455339532262606,0.6377732587696997,0.4726867335562988,0.08571428571428572,0.2806328987038223,0.3582299121297219,0.2135855352516115,0.0,0.22462747423826823,2
95010959,0.3110735418427726,0.7038637519064563,0.19620958751393536,0.19428571428571428,0.2406140844636014,0.25813026542259265,0.24963591320953013,0.06604280125795811,0.1256579435095263,2
95058679,0.5139475908706677,0.7534316217590236,0.15161649944258643,0.20571428571428574,0.4263661528734127,0.5437086692635202,0.4301323307565898,0.04702001994323847,0.37993920972644374,5
95105273,0.4350521273598196,0.5551601423487542,0.2764771460423635,0.5085714285714286,0.42150837773442634,0.47214421596159073,0.32786732933042034,0.022397790902815063,0.4340573800874787,9
95119010,0.291913214990138,0.7749110320284694,0.5083612040133779,0.14800000000000002,0.1863226642197873,0.30485098287888396,0.37598282328352545,0.4222443813760834,0.12999481058640375,7
95145869,0.34222992902983596,0.5764748255582671,0.43197364831411866,0.14259818731117824,0.33602872724171484,0.39623304794946995,0.299099171623129,0.2397837250104108,0.2959063208938961,5
95157909,0.492658338812185,0.18248319493871087,0.26557661340270045,0.3066666666666667,0.4338712869505767,0.47463538363982244,0.3697604975143641,0.0,0.3632589517384536,5
95160612,0.3041858426473811,0.7222222222222221,0.7233989842685496,0.1311111111111111,0.26447886867814546,0.3132001690974425,0.19735484362506514,0.06458114937826527,0.17370120509715736,7
95219538,0.5214061956143403,0.5704678668620472,0.6304675716440423,0.34647058823529414,0.44342279471296275,0.5829012645007273,0.5832217758680549,0.3286505827305993,0.32487255410726834,3
95291431,0.1551610782380013,0.6322657176749702,0.46674098848011897,0.18666666666666668,0.16192583796621143,0.1784506446839992,0.14270062568539935,0.1462248472296796,0.06919218128351497,2
95416246,0.5049309664694279,0.3469750889679714,0.09632107023411376,0.584,0.6628704053543478,0.6515535827520609,0.355568830997697,0.0,0.46237675142708873,9
95430068,0.5903609849912853,0.3674155420392148,0.42509195008291717,0.41966759002770077,0.6542910272303039,0.6438067476203108,0.629826467394143,0.2786460950582371,0.7117762313357205,8
95439451,0.583242019139455,0.39666534862264385,0.3011850200255998,0.39911111111111114,0.608799169980149,0.6033725545456683,0.4332374882637054,0.04477228628490421,0.5742951046531741,9
95498699,0.32849202079971307,0.8811064380459395,0.644572818485862,0.12363636363636366,0.2662698665829232,0.36323283564881553,0.3906733840582289,0.3017565390810769,0.19153653818936642,7
95612067,0.6757164404223228,0.5891773079338493,0.6515837104072397,0.24,0.4896669090262542,0.5219142825170653,0.6009164756509985,0.2350188829079227,0.42431087640037846,3
95739770,0.3674274443505212,0.7369089984748345,0.14269788182831666,0.08,0.2468597953565838,0.27896548600416704,0.1702750117327232,0.15402316483853645,0.2023871302542813,2
95772979,0.4237813468582699,0.4395017793594304,0.6064659977703457,0.33714285714285713,0.3581259783019377,0.34124467795996005,0.30875340962178877,0.01618470507018486,0.2546519386166506,5
95804890,0.14694280078895464,0.396129893238434,0.2352285395763657,0.135,0.3877786473795002,0.39319118579581486,0.28196088167199923,0.05446517603743192,0.40607161390762847,5
95825708,0.513415950280972,0.3987667584323731,0.27395300898172104,0.5252830188679246,0.6461757496198816,0.6281940074099776,0.5068255252093861,0.11854407605253166,0.6194168926835797,9
95865919,0.1744982016475229,0.3238434163701066,0.4385861367958556,0.18823529411764706,0.24401588778221914,0.28281547241597976,0.1247490119350522,0.19114827030758608,0.13034585915320984,2
95881885,0.09467455621301775,0.48576512455515997,0.14626532887402457,0.12,0.0938630107410806,0.1826252377932784,0.03946779892074957,0.2373245378538007,0.052932018681888945,2
96031744,0.8027613412228797,0.42504448398576494,0.32887402452619846,0.685,0.48624979759270254,0.44847812301838935,0.5019441654828013,0.09121155173736288,0.5082381940840686,9
96063277,0.49527510377108547,0.46712168693897044,0.4962478577014594,0.3653731343283582,0.457553276420295,0.47380724784448086,0.5403934941281427,0.3252774251012331,0.4285913452973843,3
96127152,0.4575936883629191,0.3460854092526689,0.6620358459823343,0.3123076923076923,0.41947095922375255,0.4351251158480076,0.341596264138361,0.584183477793971,0.29639535347890306,0
96133582,0.348772359382439,0.5312308258682045,0.6310690808441934,0.08551724137931034,0.31066495682908263,0.36612511753001137,0.2441976801272209,0.8319319284900007,0.11577760678560563,4
96144614,0.2854581316119777,0.639275315431899,0.8886186277490624,0.03636363636363637,0.206798922457151,0.35631521300513064,0.32196478917616406,0.5419609921412483,0.13539651837524178,4
96169991,0.52353616532721,0.3549158123970892,0.489104089363661,0.4449751243781095,0.5332918717257347,0.5995103745697636,0.5003682945897671,0.06146283997669092,0.5081946262460403,9
96183976,0.5928430543815159,0.25836487224387567,0.3745819397993312,0.6757671957671958,0.7311465634453707,0.7198770017413012,0.8408391252476615,0.38417722777621527,0.8110723964382502,8
96189126,0.5917735642609308,0.35507961659350057,0.42451317855951315,0.38423357664233576,0.6536347228881582,0.6650667209753343,0.7632906060658396,0.1606253733758326,0.6781275686650329,8
96196828,0.5864967379760277,0.47544483985765107,0.5722322270817255,0.6495384615384616,0.6484614969420929,0.6750207306960634,0.5790109599378627,0.21091319970970196,0.5368328609636341,8
96213606,0.16831032215647596,0.5166073546856464,0.44593088071348946,0.08,0.15922707400010788,0.22548087085182836,0.10014600344852062,0.32958758405563654,0.07827365507697628,6
96307331,0.3135237115170226,0.7588194336995202,0.668508555087005,0.18608695652173918,0.3713264542230963,0.43438284028562774,0.1381570755059041,0.36371397794237803,0.1636357482908779,7
96382750,0.2699504237965776,0.3394729248821774,0.43918165657296104,0.3362162162162162,0.37143015525916157,0.41602255394265547,0.3636327396121665,0.36837980881856003,0.3260915300354844,0
96429099,0.6153846153846153,0.4417845102079039,0.44675233233585643,0.6939473684210526,0.63233460127893,0.6158825050896106,0.6869685598972082,0.156226408238899,0.637017589380821,8
96464359,0.19836573682727526,0.5551601423487542,0.3656633221850613,0.15428571428571428,0.2810955439551543,0.34622701331642364,0.20222663870834615,0.046483086599677835,0.3176662465712803,2
96466652,0.36883629191321493,0.22264234875444833,0.22742474916387964,0.07,0.3275624763858153,0.33057228915662656,0.23153722035109428,0.4673333589015878,0.20303580695381424,6
96496128,0.44181459566074943,0.48576512455515997,0.3085841694537347,0.28800000000000003,0.44297511739623247,0.48192771084337355,0.37206630370143695,0.0,0.2490918526206539,5
96536282,0.39304285458131605,0.5025881591717889,0.3551231377318334,0.22181818181818183,0.4764790453245141,0.5334351761111432,0.49289339661127124,0.09293828055813175,0.3561824786526396,5
96623200,0.2051282051282051,0.4395017793594304,0.5458193979933111,0.07200000000000001,0.1307821017973768,0.2989854153455929,0.2966213395977722,0.0,0.1126102750389206,2
96670860,0.29980276134122286,0.27758007117437716,0.5333333333333334,0.10400000000000001,0.2551411453554272,0.32149651236525045,0.3481759417969597,0.44157398174426626,0.12402698495070057,6
96677847,0.48793809740555294,0.35943060498220636,0.5659891947517368,0.5261538461538461,0.3987319961303878,0.4506121652602311,0.5293967168438843,0.0,0.3678495868428406,9
96708830,0.25378040762656146,0.8443060498220637,0.700854700854701,0.1383333333333333,0.2551681329950883,0.37654565630944836,0.2508226491118378,0.4281819692669582,0.17362912990832038,7
96738880,0.4403353057199211,0.3617938167259785,0.40398550724637683,0.434375,0.5140808009931451,0.5466421607482562,0.5235886927647971,0.10734472079466134,0.5261578879086664,9
96767595,0.2580345747766562,0.5551601423487542,0.5744638992720836,0.08941176470588236,0.20620144209246286,0.20905292998619865,0.20837990231955153,0.27465719738842836,0.10424616136023687,6
96768866,0.3155818540433925,0.5320284697508895,0.3282051282051282,0.2708571428571428,0.3549337260677467,0.39881329830600604,0.2507095065065973,0.20154943621998922,0.37371191341092747,5
96785391,0.2559719482796406,0.3366943455911426,0.6054750402576491,0.13777777777777778,0.246577067702992,0.2741844571267527,0.2688656278086022,0.26524507171895373,0.150781295046993,6
96803083,0.5491513867582244,0.4809103290716574,0.49294630937143036,0.7338271604938272,0.6181069070365772,0.6602511410163069,0.9646889842773557,0.17742664041659212,0.7188619167515552,8
96810662,0.378698224852071,0.8635824436536177,0.4147157190635452,0.14666666666666667,0.3616343714578724,0.4994715704924964,0.2428754969941765,0.05109815652885378,0.3070403044455976,5
96873088,0.13987952449490912,0.5395306338366835,0.4071228419054508,0.07135135135135134,0.1303357116494699,0.15136506195478933,0.09782225543499884,0.5788867029183052,0.07566726041038443,6
96939432,0.5875391576749042,0.5279464098806781,0.49367171617811023,0.05176470588235294,0.4709025619207579,0.5039165951732626,0.4372243206748198,0.09203669194915828,0.3365487346988615,3
96986714,0.44181459566074943,0.13879003558718855,0.15875139353400228,0.632,0.7341177740594809,0.6639188332276474,0.20049747813769014,0.0,0.5889984431759212,9
96986819,0.6661031276415892,0.12557193695983726,0.3879598662207358,0.9771428571428572,0.6766572338440424,0.6385995108252559,0.5058456931845213,0.020441819436987033,0.640151234339091,8
97013021,0.1893491124260355,0.4890696492119978,0.47625418060200675,0.038857142857142854,0.1316611277749077,0.21011867016939947,0.17423286815000238,0.34063051315486687,0.05923344947735192,6
97040199,0.14201183431952663,0.30938612099644114,0.3522853957636567,0.02,0.09965185944837264,0.07930405833861764,0.05328157948629472,0.14309273605890924,0.035352880124545925,2
97042077,0.34488588334742176,0.5055922724961869,0.24972129319955413,0.4971428571428571,0.5320805928027821,0.5801703052812754,0.29665510771666037,0.14159699317327606,0.5348802728148863,9
97048475,0.5364891518737672,0.5667259786476866,0.47090301003344487,0.484,0.5747827495007287,0.5459733671528219,0.6924791752350437,0.0013960266932576512,0.5832900882200313,8
97050201,0.1795811026580257,0.4395017793594304,0.44593088071348946,0.0380952380952381,0.32365890707770123,0.2800223450191745,0.06525033990086049,0.29889289458208684,0.056959992092322144,6
97054263,0.6246664346211857,0.39868118065731617,0.5707915273132664,0.6047058823529412,0.5729158398394711,0.6367078220000746,0.7805580734744778,0.0,0.5859458469428248,8
97072681,0.5296286767858673,0.3527580071174376,0.4405021569482817,0.4660869565217391,0.6002403073305469,0.6279086598108682,0.6506309960520726,0.0698596969828348,0.6074434241104668,8
97205279,0.18145956607495067,0.72864768683274,0.46934225195094764,0.095,0.11037944621363414,0.12408845909955614,0.1751328176288211,0.3870618240392728,0.03827192527244422,6
97271528,0.547759932375317,0.6708185053380781,0.39241917502787066,0.41714285714285715,0.5267601724124638,0.5647703596340247,0.3525122340293657,0.0,0.6968641114982579,9
97309852,0.07889546351084813,0.48576512455515997,0.18372352285395765,0.07200000000000001,0.06698332163868945,0.07577679137603047,0.06687120960749557,0.15474418961417502,0.01816294758692268,2
97323937,0.46285338593030895,0.4086595492289441,0.47506503158677077,0.07733333333333332,0.2775948615534085,0.37888395688015225,0.2580511613200559,0.028385876096238907,0.11728074727555787,5
97353735,0.5182825064481869,0.8220640569395014,0.5900008575593859,0.5753846153846154,0.7971941158641652,0.8609580020486807,0.3578260102973878,0.11358205344551899,0.35028541774779454,3
97548862,0.6730389925656197,0.49288256227757987,0.7028556727553383,0.6,0.9570024621031258,0.966501634066631,0.26385838206276047,0.23191390185330504,0.4710390802762366,8
97565075,0.5627876397107165,0.6129893238434161,0.17539947974730594,0.18,0.5227505802342528,0.5853413654618475,0.48585457866339093,0.08080846820587557,0.3122297180418612,5
97583525,0.15779092702169625,0.6939501779359428,0.04637681159420293,0.04,0.20980191072488796,0.27996195307545974,0.1133722381523754,0.000751706680984889,0.1961598339387649,2
97590558,0.6019295750959436,0.3266825751514983,0.44464033139462866,0.49891472868217057,0.7055656881241414,0.70784484326535,0.6775423309127744,0.2352524191235479,0.7302289376184213,8
97597779,0.2822704361165899,0.5808620007908262,0.5638548247243902,0.11555555555555555,0.19458088195606413,0.3645459029098851,0.41730303317437883,0.20272216682433752,0.12454592631032695,7
97609115,0.378698224852071,0.2313167259786476,0.420958751393534,0.552,0.3429049495331139,0.3173747622067217,0.28811992456318675,0.06980133466288256,0.14115204981837054,5
97633952,0.9309664694280079,0.6708185053380781,0.720624303232999,0.512,0.7130674151238734,0.7878883956880153,0.5329329644133999,0.0,0.4935132330046705,3
97658618,0.576143416256183,0.3068882636805723,0.37058957432278633,0.5005235602094242,0.6374650043787797,0.6522955973798751,0.7058794883817139,0.10779709943547702,0.6594426950173479,8
97676580,0.6143984220907297,0.4105871886120995,0.34604236343366784,0.4425,0.5773432018135695,0.5858037412809132,0.5371818889157944,0.18400705683822963,0.5679326673585885,9
97689929,0.3471400394477317,0.6939501779359428,0.2211817168338908,0.248,0.4766556916932046,0.4181991122384274,0.29455915550980466,0.12628672240546138,0.4924753502854178,5
97725159,0.48389217619986835,0.15035587188612096,0.25863991081382387,0.4333333333333334,0.5281481081664597,0.5409532868315365,0.4088283350614427,0.16644933650379687,0.20800899498356692,9
97807902,0.24063116370808676,0.7431049822064054,0.5551839464882943,0.16,0.1719112646407945,0.21425174381737477,0.16877000160641148,0.2363849045025696,0.07200311364815776,7
97809298,0.4918960638024183,0.3087575429367165,0.3590713004701662,0.5060869565217391,0.6540278465506276,0.6517741446334537,0.6126242061836787,0.03319648758883579,0.6950429818821778,8
97821839,0.2321780783319245,0.4395017793594304,0.4280936454849498,0.18857142857142858,0.34147074925398446,0.38767098469064243,0.12992210966128687,0.6476183170974917,0.29505523018756025,6
97851952,0.3708086785009862,0.4626334519572952,0.7143812709030101,0.032,0.2931937172774869,0.3448002536461637,0.18222310372969358,0.33085832630206335,0.06642449403217437,7
97899164,0.8599605522682445,0.41637010676156566,0.3585284280936455,0.74,0.7410805850920279,0.6802473050095118,0.7755574808342878,0.3655979136304364,0.7662169174883239,8
97975407,0.21589806205190817,0.5787201792539867,0.5617077501135475,0.21968253968253973,0.31731466988119444,0.3940708531704093,0.315652154370136,0.31013582424950076,0.28006359090946537,7
98018029,0.7011405539833634,0.2735571715921398,0.4839319470699433,0.4973913043478261,0.7151372497483109,0.7273855145984395,0.6416415000697037,0.15423993916978765,0.6670652737979738,8
98020827,0.5049309664694279,0.6014234875444838,0.24615384615384617,0.21600000000000003,0.35747827495007295,0.3674698795180723,0.3888001532373946,0.0,0.2428645563051375,5
98029014,0.3944773175542406,0.6245551601423485,0.5707915273132664,0.512,0.39051114589518005,0.5282181357006976,0.39285116308608964,0.0,0.2963155163466529,3
98034412,0.7468770545693623,0.3238434163701066,0.5395763656633221,0.5933333333333334,0.6934474010903007,0.6968399915451279,0.7023771154622712,0.11293497992892024,0.6746237675142709,8
98092287,0.5986773407587888,0.3667050450073265,0.44629811790937113,0.43647058823529405,0.6107874358249803,0.6452031034354135,0.7118826925231062,0.18427552351000995,0.6360389511279343,8
98093189,0.4463229078613694,0.6047280122013216,0.713489409141583,0.08857142857142858,0.2886135292892998,0.40873267506114686,0.29825909336385137,0.4333435606351155,0.1881162428645563,7
98096891,0.2761341222879684,0.4048042704626333,0.2149386845039019,0.304,0.4261348302477465,0.44086873811033617,0.19921778287361547,0.0027920533865153025,0.3162947586922678,5
98123554,0.25125170687300863,0.5284697508896794,0.8781408112511794,0.061538461538461535,0.2604099630061739,0.4432954490024876,0.42605238960179154,0.3970002537157557,0.18152967945391404,7
98131940,0.2827223001687712,0.5450251311589682,0.5707915273132664,0.10144329896907216,0.2859855134801868,0.36213709967379015,0.2592429610396942,0.42745706312485715,0.21719300873640454,6
98134803,0.8126232741617357,0.4510676156583628,0.45217391304347826,0.684,0.7464241377449128,0.748414711477489,0.4527115581138894,0.1393342026539848,0.6608718214841723,8
98167706,0.2455743658263223,0.6570428194237169,0.7210580623030728,0.11632754342431761,0.22464363926780584,0.33645959048417773,0.3366480659692808,0.48987106938050534,0.1231165841039119,7
98172857,0.29592675600233814,0.6477234914923494,0.6422252728323148,0.16012678288431062,0.26033919571017144,0.3477243698289697,0.30018348769362413,0.42018225100399964,0.15034907236147924,7
98307654,0.34488588334742176,0.6212506354855106,0.4548494983277592,0.18857142857142858,0.5491984671020672,0.5425763203188694,0.5795679010159399,0.0,0.5374749796130182,3
98308622,0.16173570019723862,0.6274466192170816,0.15719063545150505,0.2,0.17251848653316781,0.18710367786937224,0.12943159862398795,0.0957083684896832,0.09438245978204464,2
98321104,0.2603550295857988,0.4828736654804269,0.22742474916387964,0.42,0.4214794624062179,0.4076569435637286,0.1327785723043107,0.0,0.45472236637259994,5
98396629,0.5660749506903353,0.5696174377224197,0.7971014492753623,0.285,0.4977870135477951,0.5180326569435637,0.43051658866117987,0.14758955281122957,0.4287752983912818,3
98427807,0.2051282051282051,0.39323843416370086,0.37101449275362325,0.496,0.21919360932692825,0.3506658211794547,0.332004506103175,0.5914857712663956,0.21069019200830308,0
98442719,0.40862409032170305,0.43152534053258057,0.4244031830238727,0.07586206896551723,0.44193655857341485,0.48360046356023006,0.2695850016136138,0.1991837555181142,0.2727126317484745,5
98557863,0.5364891518737672,0.8635824436536177,0.5395763656633221,0.42666666666666664,0.40535434770874956,0.5887761572606215,0.6874812995699368,0.34229500651990485,0.3390416882892233,3
98579997,0.6041138348830657,0.3073207930859175,0.4816053511705686,0.7771428571428571,0.5191265257654851,0.621387806866564,0.5052780394618311,0.004295466748485081,0.5393283416116836,9
98609497,0.46515900678176747,0.8292546190220833,0.6148348375864755,0.26082191780821923,0.5910884595677098,0.640287176101667,0.2978840072440325,0.3578660734831633,0.3011103923338854,3
98705277,0.5890861275476661,0.564798339264531,0.40431066518023046,0.5766666666666665,0.5744319101851351,0.6675121538786726,0.8074493343580854,0.17597990335199815,0.6071613907628438,8
98719707,0.3155818540433925,0.2313167259786476,0.296098104793757,0.544,0.375937820478221,0.4949270767279646,0.25336437930194794,0.2110148040193296,0.2656979761286975,5
98730865,0.675495444726214,0.373411286222674,0.46376811594202905,0.8019047619047619,0.5559839307882704,0.6320318869462814,0.7394987578814716,0.7604254557541357,0.6088911952949316,1
98757142,0.11045364891518739,0.8558718861209961,0.4584169453734671,0.07200000000000001,0.1039024126949857,0.11509194673430564,0.10102358640031704,0.8034670553041344,0.024390243902439025,4
98782750,0.2554240631163708,0.5479314946619215,0.7931995540691192,0.24,0.3038808225832569,0.4089449904882689,0.28912350723445557,0.7876812150034517,0.17984561494551116,4
98838289,0.378698224852071,0.24673784104389074,0.23782980304719445,0.47333333333333344,0.4890160306579585,0.491016698372437,0.2728709019100674,0.0,0.42120740356339736,9
98878010,0.2851493603693433,0.5207329297492261,0.6927341514217817,0.2535793357933579,0.3983644494511551,0.4711157701304344,0.2457630349501963,0.3868680690335322,0.2257873642566213,0
98885811,0.6416831032215649,0.5262455516014233,0.4199182460052026,0.6533333333333333,0.6645706266529929,0.7175808497146481,0.7001933467393409,0.5711628442126255,0.645000864902266,1
98887913,0.41518063736392097,0.6600166992274579,0.9524839822948172,0.2395444191343964,0.6825604397104119,0.6916718546647929,0.21778198858715891,0.6297665501884157,0.2628278403173699,0
98947088,0.8323471400394478,0.38167259786476854,0.2820512820512821,0.73,0.6463539698817942,0.5995759353202282,0.8147384690728423,0.10007095190611336,0.6185132330046705,8
