,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,tower_kills,lane_kills,roshan_kills,necronomicon_kills,courier_kills,observer_kills,sentry_kills,ancient_kills,camps_stacked,gold_spent,pings,roshans_killed,stuns,buyback_count,observer_uses,sentry_uses,lane_efficiency,purchase_tpscroll,actions_per_min,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10,KDA
148677133,12.0,4.833333333333333,9.333333333333334,15.833333333333336,565.1666666666666,614.8333333333334,26724.16666666667,0.0,238.66666666666663,1.0,0.0,18.0,0.0,3.16074437,17000.0,9.0,533.0,9.0,902.0,4.0,0.0,0.0,4.0,0.0,85.0,6.0,99235.0,27.0,4.0,167.46482600000004,3.0,0.0,0.0,4.97868489845164,31.0,2226.0,49.378288725060855,127.20426473935024,53.10234960655986,50.40834015126272,128.23431616555212,51.24031916581036,20658.158796714553,127.20426473935024,129.06629518009976,49.378288725060855,4.413701785480302
148880305,8.571428571428571,8.857142857142858,14.142857142857142,12.142857142857142,411.8571428571428,492.8571428571428,19146.714285714286,360.4285714285714,100.85714285714286,2.0,3.0,31.0,2.0,3.26252662,12022.0,9.0,109.0,9.0,627.0,1.0,0.0,1.0,1.0,4.0,15.0,1.0,84215.0,262.0,1.0,147.51214199999998,2.0,3.0,2.0,3.9619947717675448,63.0,1021.0,52.418763013965965,96.56342589680438,55.80582154717607,52.75317800286726,97.01074283681267,53.321978622821995,9604.601238373114,96.67632784791138,97.57954345676741,52.418763013965965,2.5644871751447966
148896406,7.384615384615384,9.076923076923077,15.153846153846152,21.615384615384613,773.0,794.9230769230769,5400.0,478.6923076923077,51.615384615384606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42308516940067,140.31201351171555,58.42308516940067,58.42308516940067,140.31201351171555,58.42308516940067,140.31201351171555,140.31201351171555,140.31201351171555,58.42308516940067,2.4830234921140697
149008268,5.0,4.363636363636363,13.181818181818182,0.6363636363636364,265.09090909090907,343.27272727272725,12551.545454545454,499.9090909090909,48.45454545454545,1.0,43.0,82.0,36.0,7.97288542,1915.0,0.0,113.0,0.0,379.0,0.0,5.0,2.0,15.0,1.0,4.0,15.0,96210.0,1184.0,0.0,409.1394063,6.0,29.0,17.0,4.2382867484415865,116.0,1361.0,130.01785375751808,197.12048265560583,148.3507669615905,130.5307827160806,198.09173444427017,129.55953092741626,22244.740224703186,199.8704196362167,197.12048265560583,133.45527498328164,4.166571182743729
149068953,3.7142857142857135,7.7142857142857135,18.0,4.714285714285714,304.09523809523813,395.19047619047615,14170.47619047619,1523.7619047619046,61.42857142857143,0.0,42.0,231.0,38.0,15.32945899,4309.0,4.0,211.0,4.0,1014.0,2.0,0.0,0.0,28.0,14.0,5.0,39.0,214190.0,2447.0,2.0,992.1936747999999,10.0,34.0,27.0,7.93786446812789,221.0,3007.0,208.98494525688247,252.2498165147242,238.92900153763438,210.01391434944784,253.27878560728956,209.50345705395176,28017.26027008292,253.15721215959547,252.76832831179348,209.89234090175373,2.8147783269476143
149172079,4.9,9.1,13.3,6.2,325.6,438.0,16032.7,684.7,108.7,1.0,13.0,78.0,17.0,6.460667989999999,1682.0,4.0,198.0,4.0,761.0,0.0,0.0,1.0,3.0,3.0,9.0,2.0,111200.0,697.0,0.0,382.70334610000003,4.0,11.0,18.0,4.115021114015685,97.0,1612.0,89.27374424456876,125.35027087614424,97.73518972318988,89.6160504954908,125.80246602938603,89.60341095152802,12344.99620883287,124.58104855990595,125.78982648542325,88.39463302601072,1.9999780222195365
149413846,13.166666666666664,6.333333333333332,9.5,18.666666666666668,535.0,568.5,32796.666666666664,0.0,330.8333333333333,0.0,1.0,60.0,3.0,4.22927257,25115.0,12.0,422.0,11.0,1439.0,4.0,3.0,0.0,2.0,4.0,35.0,3.0,121535.0,602.0,4.0,234.10958,5.0,1.0,3.0,4.757088276694148,50.0,1316.0,52.70969405746226,90.23541733551578,62.183228685862865,53.46080139945594,90.98652467750945,54.60440098314238,19279.669268379977,89.91963284790242,92.1301242611959,52.867586301268936,3.5788908596180065
149621691,1.6,6.4,11.6,1.4,294.8,369.2,8444.0,161.8,68.0,1.0,28.0,52.0,34.0,3.01041005,1747.0,3.0,101.0,3.0,203.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,41780.0,178.0,0.0,239.53268799999998,4.0,18.0,23.0,1.8145988337019907,42.0,1723.0,39.4993828221434,86.5611474820706,47.62425587100201,39.78290945980562,86.84467411973282,39.96812549803909,6614.584147122701,85.7799096889111,87.02989015796628,38.718145028983926,2.062467773941032
149704938,6.65,7.5,15.9,4.5,354.8,483.8,16600.75,989.2,120.65,3.0,26.0,94.0,24.0,12.67764258,30973.0,14.0,715.0,14.0,1482.0,3.0,0.0,1.0,12.0,10.0,79.0,10.0,250605.0,220.0,3.0,316.46959640000006,9.0,23.0,24.0,8.193042429117233,218.0,3261.0,151.31131584912202,199.59733870215064,163.7111505179931,152.27037538554384,200.6897297941517,153.0446260716524,33613.15182464234,199.4640071465714,201.46398048026026,151.0446527379635,3.0066265783122894
149796244,3.5,6.0,17.333333333333332,2.833333333333333,299.1666666666667,337.5,11778.166666666664,1436.5,36.66666666666666,1.0,7.0,15.0,1.0,3.67195845,3138.0,2.0,14.0,2.0,203.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,39520.0,418.0,1.0,156.71292,1.0,6.0,0.0,2.30605268449628,37.0,2042.0,245.5236857163492,295.66173897101714,248.02364405037696,245.90802142483676,296.0460746795047,245.85701349421956,6882.218629689505,296.66172230462826,295.99506674888755,246.85699682783067,3.4721643528163417
149809279,5.6,4.133333333333334,6.933333333333334,13.0,512.7333333333332,523.8,17912.8,1306.4666666666667,264.26666666666665,0.0,0.0,71.0,0.0,8.46227956,56708.0,26.0,1269.0,26.0,2682.0,4.0,0.0,0.0,5.0,7.0,215.0,4.0,253015.0,1521.0,4.0,102.40251186,5.0,0.0,0.0,9.715865674643071,125.0,2061.0,380.00693531608107,442.79573881277065,397.1839390982476,382.3574911110158,445.1462946077054,386.2971057151843,61654.62125916308,442.79573881277065,449.0859092118739,380.00693531608107,3.0321847052087447
149903425,5.833333333333332,9.0,9.0,7.333333333333332,352.5,405.5,10537.5,1299.6666666666667,126.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.42416565741865,189.46085784232028,158.42416565741865,158.42416565741865,189.46085784232028,158.42416565741865,189.46085784232028,189.46085784232028,189.46085784232028,158.42416565741865,1.6481298355944192
149903953,3.772727272727273,5.7727272727272725,14.5,1.9545454545454544,288.1363636363636,364.04545454545456,11553.681818181818,662.1363636363636,60.27272727272727,5.0,68.0,138.0,19.0,15.25545435,4499.0,3.0,199.0,3.0,1089.0,0.0,0.0,0.0,10.0,2.0,10.0,38.0,202110.0,518.0,0.0,1279.0170104999995,9.0,68.0,10.0,7.988337019907499,174.0,3867.0,126.87181796850764,179.4929536653696,150.7769156754765,128.25560041037056,180.87673610723255,127.39149400561566,35190.06757363258,189.54002371612464,180.01262970247762,136.91888801926265,3.165299498748841
149970561,4.426470588235294,7.735294117647059,12.970588235294118,4.941176470588236,384.22058823529403,439.5735294117647,9624.20588235294,301.7205882352941,89.64705882352942,7.0,129.0,359.0,101.0,31.09383698,23235.0,12.0,1585.0,13.0,2885.0,1.0,4.0,1.0,33.0,15.0,136.0,47.0,454240.0,1026.0,1.0,1260.6231996999995,21.0,93.0,64.0,22.654936657952927,396.0,8000.0,58.997336156110535,104.10511803269463,105.27810667086433,61.79679748007212,107.03385525194884,60.41937100432922,58826.38779574713,107.85411899618028,105.65642877620593,63.134164805474,2.2490203548699372
150074590,6.545454545454546,2.272727272727273,11.727272727272727,5.2727272727272725,403.7272727272728,468.1818181818182,15215.727272727272,70.27272727272727,119.27272727272728,2.0,5.0,92.0,1.0,6.275213769999999,10585.0,5.0,210.0,5.0,1119.0,2.0,0.0,1.0,1.0,0.0,33.0,4.0,134460.0,785.0,2.0,333.613442,2.0,4.0,1.0,6.120651518198272,84.0,1676.0,84.27629184315889,237.34955661950872,124.31453016067292,86.52927937971452,240.04252479691613,86.0362144065661,59397.14652555287,238.66949854206413,239.54945982376773,85.1562531248625,8.039646255564755
150157995,7.8,6.0,12.6,13.8,462.4,521.0,20164.6,0.0,144.6,2.0,6.0,33.0,2.0,3.04775549,17481.0,10.0,173.0,10.0,564.0,1.0,0.0,0.0,3.0,1.0,17.0,1.0,69240.0,442.0,1.0,189.903225,2.0,5.0,1.0,3.5360949125276493,36.0,649.0,24.26626222896285,86.99855002416626,29.766170563823938,24.85560155872863,87.58788935393206,25.932901118314696,11626.806219896336,87.66520557990701,88.66518891351811,24.932917784703587,3.399943334277762
150197164,4.6,5.3,9.6,8.5,328.0,359.0,14036.9,254.6,105.0,2.0,12.0,43.0,1.0,5.419249959999998,2244.0,3.0,182.0,3.0,441.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,64890.0,701.0,0.0,251.096842,1.0,13.0,1.0,3.1769555600241297,65.0,1306.0,68.03645214241241,115.9600762249769,76.14950661308278,68.6358664100723,116.55949049263678,68.6024791985057,12359.125299522651,118.22418444935002,116.52610328107018,70.30056036678555,2.6791947321748646
150602936,2.59375,7.5,13.78125,2.84375,269.15625,338.875,7927.21875,242.6875,44.65625,1.0,79.0,148.0,94.0,13.01370861,6780.0,3.0,370.0,3.0,843.0,1.0,0.0,3.0,10.0,9.0,6.0,20.0,209075.0,1308.0,1.0,1065.963533,7.0,60.0,31.0,8.60526844962799,244.0,7615.0,42.84526206317249,81.6739110145198,62.17833762216504,43.592621225000734,82.82126484308584,42.84526206317249,27957.968893748086,85.54052612631831,82.07390568125759,46.311882508233225,2.1833042226103654
150695733,7.222222222222222,4.777777777777779,10.333333333333334,12.444444444444445,520.6666666666666,499.66666666666674,19823.44444444444,0.0,274.3333333333333,0.0,0.0,9.0,0.0,0.63414633,1316.0,2.0,39.0,2.0,233.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,19280.0,27.0,0.0,0.0,0.0,0.0,0.0,0.845163884978886,15.0,118.0,57.41740289156738,104.57920648172481,59.301084395907985,57.59429395581975,104.75609754597718,57.83599878142084,4139.843584669158,104.57920648172481,104.99780237157827,57.41740289156738,3.6743416998248875
150851518,3.636363636363636,3.8181818181818175,10.636363636363637,3.636363636363636,278.72727272727275,351.09090909090907,9200.454545454546,481.6363636363636,25.181818181818183,1.0,115.0,42.0,81.0,5.23787484,5851.0,2.0,17.0,2.0,241.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,78980.0,621.0,0.0,419.760636,1.0,88.0,31.0,3.7979087070178967,92.0,1469.0,140.85345383811378,226.2083612095874,151.85316575042083,141.84811816302903,227.2030255345026,141.3772496434617,20910.90471440034,241.13654166200413,226.73215701493535,155.7816342905305,3.7379973381649534
150859815,1.2,5.8,6.2,0.4,180.6,242.0,5281.8,116.0,22.0,0.0,14.0,24.0,11.0,3.07361458,51.0,0.0,15.0,0.0,91.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,25365.0,56.0,0.0,186.895195,2.0,10.0,8.0,1.1990750050271468,23.0,737.0,25.17197979345184,63.102360304132695,29.309839485526112,25.378713298913322,63.30909380959417,25.17197979345184,4436.302822365132,63.44718194513888,63.102360304132695,25.516801434458028,1.2758400717229015
150881367,8.6,4.4,18.4,3.4,405.6,432.4,12153.0,582.6,29.8,0.0,34.0,29.0,20.0,3.28370445,2905.0,0.0,16.0,0.0,135.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,50625.0,217.0,0.0,143.516708,2.0,35.0,9.0,2.3334003619545545,31.0,1045.0,141.22406308947524,232.721983591282,147.8148223904002,141.7543693011419,233.2522898029487,141.22406308947524,11738.142314947387,238.6309402059044,232.721983591282,147.13301970409762,6.136224176723256
151171338,2.0,4.8,4.6,0.2,220.2,236.0,4590.6,0.0,24.8,0.0,16.0,24.0,11.0,2.33516483,37.0,0.0,15.0,0.0,64.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,17010.0,116.0,0.0,36.304809999999996,0.0,13.0,6.0,1.173336014478182,23.0,435.0,6.416532988896066,50.41561634132623,11.416428824399492,6.660972899414217,50.66005625184438,6.416532988896066,3594.0917897543804,51.87391929334806,50.41561634132623,7.874835940917897,1.3749713547634426
151288514,2.75,7.5,14.333333333333336,2.083333333333333,285.25,319.6666666666667,8715.333333333334,678.5,41.91666666666666,2.0,100.0,89.0,134.0,7.316030530000001,7011.0,3.0,95.0,3.0,376.0,0.0,0.0,1.0,20.0,14.0,0.0,20.0,96205.0,427.0,0.0,304.734595,1.0,64.0,36.0,4.639050874723506,103.0,1678.0,100.9875423883237,137.88705039488363,112.72071927929849,101.47274270228266,138.50558226442183,101.25420549948223,12965.049354897492,141.62033395110288,138.28704506162143,104.5874943889637,2.2777474078123405
151293370,4.285714285714286,9.857142857142858,18.571428571428573,7.2857142857142865,362.4285714285714,468.8571428571428,20501.0,410.71428571428567,113.28571428571428,1.0,35.0,34.0,37.0,3.673395960000001,6527.0,5.0,162.0,5.0,632.0,0.0,4.0,0.0,8.0,5.0,14.0,1.0,103205.0,173.0,0.0,458.392179,5.0,28.0,14.0,2.4096119042831288,74.0,1253.0,54.57915644334043,90.6512542626379,58.02839681336566,54.82360734499768,90.89570516429515,55.08639767422649,10560.617500981874,92.07152970911888,91.15849549352396,56.405224874530255,2.318817055479147
151959545,6.0,4.8,11.6,13.8,563.2,620.8,15295.2,211.6,240.2,0.0,0.0,17.0,0.0,2.335823,21474.0,8.0,356.0,8.0,841.0,1.0,0.0,0.0,2.0,0.0,30.0,8.0,85620.0,9.0,1.0,54.420637,1.0,0.0,0.0,2.675447416046652,31.0,608.0,94.12303910335201,173.41305389471054,97.66463198683361,94.68041236975203,173.97042716111054,95.78967104851982,18010.54144705319,173.41305389471054,175.07968583987835,94.12303910335201,3.6665902793691805
152095304,2.8571428571428568,5.142857142857143,7.571428571428571,5.285714285714286,325.7142857142857,378.8571428571428,7952.285714285716,430.4285714285714,103.28571428571428,1.0,0.0,17.0,1.0,3.59262976,2837.0,2.0,216.0,2.0,514.0,0.0,0.0,0.0,2.0,1.0,38.0,2.0,57060.0,131.0,0.0,281.226291,2.0,0.0,1.0,4.2292378845767145,41.0,1448.0,103.97020057943317,157.55249203487708,107.27569186154713,104.7925364004599,158.3748278559038,104.35908190674068,11252.336760118553,157.35805137122333,157.9413733621846,103.7757599157794,2.027738349532092
152455523,7.263157894736842,3.947368421052632,7.63157894736842,12.894736842105265,515.4736842105264,526.0,19061.21052631579,383.0526315789474,267.1578947368421,1.0,1.0,69.0,0.0,11.5496176,47204.0,21.0,1399.0,21.0,3663.0,6.0,2.0,1.0,10.0,7.0,240.0,13.0,318175.0,448.0,6.0,184.840036,13.0,1.0,0.0,12.403378242509556,148.0,3583.0,164.9691541147624,230.28749938334894,182.19538438359558,167.85793675370465,233.4296089380093,170.0356924291251,80832.57890800099,230.54082629906708,235.60736461342978,165.47580794619867,3.7732377446438017
152478069,4.625,4.375,14.0,3.5,337.0,349.875,10200.125,1541.625,54.625,0.0,9.0,35.0,4.0,4.04642575,814.0,1.0,71.0,1.0,263.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,56895.0,521.0,0.0,255.11909500000002,2.0,9.0,4.0,2.5377035994369592,47.0,923.0,365.7630682727252,433.2472400630843,373.76288541976186,366.34310155183584,433.8272733421949,365.99163447692627,13437.521428081645,434.3900710840895,433.47580626728535,366.90589929373044,4.257045553244497
152479682,5.428571428571429,4.380952380952381,13.666666666666664,6.9523809523809526,402.33333333333326,441.71428571428567,15795.047619047617,1089.095238095238,107.85714285714286,3.0,24.0,109.0,45.0,12.44222901,24877.0,15.0,450.0,15.0,1793.0,2.0,3.0,1.0,14.0,14.0,37.0,14.0,231050.0,2370.0,2.0,534.2121189999998,14.0,21.0,43.0,11.58656746430726,168.0,7595.0,283.25440397556144,359.2309305983233,307.9060151887837,285.6708479127156,361.8756301948592,286.4499832069051,53097.70103073734,354.2093060919262,362.6547654890486,278.68929078792763,4.3585961624789
152838763,10.272727272727273,3.9090909090909087,8.636363636363637,14.545454545454545,544.4545454545455,557.3636363636364,24743.272727272728,535.0,198.1818181818182,0.0,6.0,65.0,2.0,6.85580928,54055.0,25.0,554.0,25.0,1642.0,5.0,0.0,0.0,1.0,1.0,97.0,6.0,183470.0,952.0,5.0,468.0906207,6.0,8.0,2.0,8.414035793283732,71.0,3050.0,188.06495647785758,279.9463269544268,204.6924381004207,190.21732917823311,282.0986996548024,194.46014171730494,47212.93176221074,281.48117141189414,286.34151219387417,189.59980093532494,4.83708556292746
152985884,2.571428571428572,4.285714285714286,3.571428571428572,7.2857142857142865,277.42857142857144,337.85714285714283,6217.142857142857,0.0,64.28571428571429,1.0,6.0,50.0,5.0,4.676407,388.0,0.0,133.0,0.0,336.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,40360.0,275.0,0.0,82.319068,3.0,4.0,3.0,2.9157450231248747,42.0,1147.0,15.699633675214248,79.53147759885603,27.3660281260104,16.379958306368657,80.21180223001043,15.699633675214248,9496.645078281508,79.76480548787195,79.53147759885603,15.93296156423017,1.4332998896692415
153062439,3.6190476190476186,6.190476190476191,10.142857142857142,3.0,325.90476190476187,395.57142857142856,10161.952380952382,1119.5238095238096,86.09523809523809,1.0,15.0,141.0,9.0,11.58794472,9895.0,15.0,518.0,15.0,1255.0,2.0,0.0,1.0,1.0,7.0,18.0,14.0,199450.0,611.0,2.0,805.9578991000003,6.0,11.0,8.0,9.513975467524633,152.0,4182.0,196.2045228500155,246.03448713520783,218.81954214585767,197.57983513203263,247.5713352693381,198.46602477959973,32464.360191104606,246.51909469154728,248.4575249169052,196.52759455424183,2.2230410124144147
153125655,6.941176470588236,4.176470588235294,13.941176470588234,12.764705882352944,437.47058823529403,507.8235294117647,19328.41176470588,128.11764705882354,165.2941176470588,3.0,25.0,174.0,27.0,10.66273099,19625.0,13.0,714.0,13.0,2156.0,2.0,4.0,2.0,11.0,5.0,43.0,37.0,235210.0,572.0,2.0,400.82642450000003,5.0,23.0,20.0,9.324351498089683,117.0,2795.0,75.51931855152763,157.05257761433882,116.70143109249496,77.27299452643423,159.28511536297756,78.15305830705461,56473.59147738716,157.7708702749371,160.16517914359798,76.71647298585808,4.999880284556567
153181216,5.8,5.8,10.9,10.4,449.4,509.9,17150.7,588.7,145.6,0.0,1.0,43.0,0.0,4.05431101,12816.0,5.0,319.0,5.0,671.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,78095.0,111.0,0.0,84.35815500000001,0.0,1.0,0.0,3.5350894832093305,42.0,869.0,126.60126549542251,189.4105274046999,134.01493077705558,127.21075317377449,190.02001508305193,127.46331959793798,13653.833554593886,189.582938225203,190.2725815072154,126.77367631592561,2.879260702401683
153467785,4.363636363636363,4.181818181818182,13.545454545454545,6.727272727272728,371.54545454545456,433.27272727272725,13396.363636363636,185.9090909090909,112.27272727272728,1.0,3.0,46.0,4.0,7.023470599999999,9590.0,7.0,221.0,7.0,1024.0,2.0,0.0,0.0,11.0,7.0,17.0,5.0,132110.0,592.0,2.0,517.622443,5.0,2.0,3.0,7.483410416247738,55.0,4515.0,72.02001691263905,148.7790509357385,83.01975387545082,73.80948530749755,150.568519330597,73.6938899287191,31739.54535869795,148.53992621915563,150.45292395181855,71.78089219605619,4.282506287893115
153651633,2.9090909090909087,6.0,12.545454545454545,0.7272727272727273,289.6363636363636,283.72727272727275,7046.090909090909,1288.090909090909,33.45454545454545,1.0,48.0,12.0,28.0,2.0232681,910.0,2.0,20.0,2.0,77.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,30075.0,207.0,0.0,50.145189,2.0,32.0,13.0,1.5155841544339437,34.0,1295.0,222.42053541531882,264.13196143700634,224.42050208254105,222.67312856450536,264.38455458619285,222.7538631931892,5276.548421162677,267.2985753267749,264.46528921487675,225.58714930508734,2.5757146471801224
153727297,5.875,4.125,10.375,16.25,492.25,516.0,17078.125,1195.125,197.125,2.0,4.0,29.0,1.0,4.57396695,23967.0,8.0,519.0,8.0,1106.0,0.0,0.0,0.0,2.0,3.0,34.0,5.0,112890.0,243.0,0.0,189.40672300000003,5.0,5.0,1.0,5.158254574703398,46.0,3034.0,337.7493878936268,415.0505442292308,344.77952049647286,338.9998435370545,416.3009998726585,339.68873481854985,27781.65983854937,416.0202176916923,416.98989115415384,338.71906135608833,3.9392984412499095
153749948,6.2,5.7333333333333325,15.666666666666664,2.4,330.73333333333335,403.8,11991.333333333336,1820.466666666667,85.86666666666666,7.0,35.0,111.0,49.0,8.918150039999997,20767.0,9.0,590.0,9.0,484.0,1.0,0.0,1.0,8.0,4.0,40.0,34.0,131685.0,581.0,1.0,210.6068025,6.0,22.0,24.0,5.535491654936658,91.0,4046.0,336.8545897455278,392.13269535996477,356.0403016226462,337.6456500738249,393.0981712507812,338.24991424568185,23360.04604570851,391.7838642349262,393.7024354226381,336.33134305797,3.8138869670877837
153937395,9.2,5.5,9.9,16.1,462.0,474.2,20039.4,309.8,189.9,1.0,3.0,68.0,0.0,7.393284589999999,38757.0,24.0,543.0,24.0,1413.0,4.0,0.0,0.0,3.0,4.0,111.0,0.0,149165.0,251.0,4.0,94.248941,3.0,3.0,0.0,6.175346873114821,80.0,1481.0,90.85289358375303,142.54286285703895,103.21630515808805,91.9756635103207,143.66563278360664,95.21645060998893,27262.958855293542,143.08830748531847,146.90641988327485,91.39833821203253,3.4726641333793937
153939618,8.0,3.875,8.25,16.8125,510.5625,560.5625,18575.9375,40.9375,151.75,1.0,27.0,45.0,5.0,9.58082298,57801.0,27.0,463.0,27.0,2078.0,4.0,4.0,0.0,7.0,6.0,47.0,3.0,192045.0,953.0,4.0,459.626291,3.0,25.0,4.0,11.975467524633016,80.0,3639.0,50.75675466439576,156.2540321540089,62.369358210110704,53.84711814524348,159.34439563485665,57.72431679182473,49714.975097416835,161.67324714200922,163.2215942814379,57.20820107868184,4.193440169285954
153946438,3.0,8.181818181818182,9.909090909090908,6.0,279.54545454545456,301.8181818181818,10290.727272727272,396.8181818181818,74.54545454545455,0.0,42.0,28.0,32.0,4.38556808,6459.0,3.0,205.0,3.0,542.0,1.0,0.0,0.0,4.0,8.0,25.0,8.0,70220.0,263.0,1.0,31.777115,2.0,40.0,15.0,3.0056304041825865,60.0,1349.0,59.44371791011444,87.22115618586884,62.86589830568738,59.81106824745485,87.58850652320926,59.8103800953544,8669.560705369156,90.27667439620183,87.5878183711088,62.49923612044742,1.5777584940628504
154207211,9.6,3.4,6.0,19.8,552.8,515.2,17153.6,0.0,139.8,0.0,1.0,14.0,0.0,2.91906417,29265.0,10.0,128.0,10.0,624.0,3.0,0.0,0.0,2.0,0.0,39.0,0.0,55625.0,48.0,3.0,29.249890800000006,0.0,1.0,0.0,3.0432334606877136,21.0,803.0,41.11643775183083,151.52495514837798,45.233963706949794,42.011480091964266,152.41999748851143,44.05752771977295,16511.337901826417,151.8190641451722,154.46604511632012,41.410546748625045,4.5881003499897055
154628052,3.1428571428571432,8.428571428571429,8.571428571428571,3.7142857142857135,242.85714285714286,293.57142857142856,10072.285714285714,1956.7142857142856,27.57142857142857,0.0,73.0,28.0,85.0,3.99899776,1634.0,0.0,27.0,0.0,123.0,0.0,0.0,0.0,9.0,12.0,4.0,17.0,46970.0,430.0,0.0,93.68688900000001,1.0,26.0,29.0,2.2292378845767136,64.0,2177.0,238.86157282879694,270.4205204345033,242.18356731360814,239.12605554157892,270.6850031472853,238.86157282879694,5843.066268705286,270.0645924539878,270.4205204345033,238.50564484828146,1.3898140191557051
154712351,4.857142857142857,7.857142857142858,16.142857142857142,4.0,400.8571428571428,481.28571428571433,16888.85714285714,1022.4285714285713,119.14285714285714,1.0,2.0,27.0,0.0,4.01658044,12429.0,5.0,189.0,5.0,620.0,0.0,0.0,1.0,1.0,1.0,21.0,1.0,89660.0,342.0,0.0,312.9151025,3.0,10.0,0.0,2.8330987331590585,68.0,1092.0,145.41633106487734,191.37938244422344,148.72537985880177,145.6496315707275,191.7399540575322,145.92541549471187,11602.506877185198,192.65209351880975,192.0157379815166,146.56177103200503,2.672693256631279
154846792,4.375,7.625,12.875,2.375,372.125,355.875,5321.75,1535.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.9153453725197,248.01314081126804,204.9153453725197,204.9153453725197,248.01314081126804,204.9153453725197,248.01314081126804,248.01314081126804,248.01314081126804,204.9153453725197,2.2622654129126176
155123686,7.571428571428571,3.0,7.142857142857142,15.0,562.5714285714286,585.8571428571429,19631.14285714286,3.1428571428571432,289.57142857142856,1.0,1.0,25.0,2.0,4.13732839,23325.0,13.0,503.0,13.0,1399.0,2.0,1.0,1.0,4.0,3.0,96.0,6.0,136865.0,432.0,2.0,37.617188,2.0,1.0,2.0,4.671827870500704,46.0,1369.0,98.56814296666302,196.99343355221492,106.56787630888493,99.79204479343568,198.55065760158016,102.56800963777397,45817.13942868571,196.66011132962234,201.32662244591845,98.23482074407043,4.904598418147966
155162307,5.5,3.1666666666666665,5.833333333333332,24.5,534.5,536.8333333333334,14335.5,31.5,261.5,1.0,0.0,28.0,1.0,3.31763999,25546.0,14.0,541.0,14.0,1087.0,1.0,0.0,0.0,1.0,3.0,71.0,0.0,95685.0,294.0,1.0,0.9329884,0.0,0.0,1.0,4.900261411622763,39.0,1275.0,92.83917349978421,179.78379630116945,101.68099954738271,94.38657560654592,181.33119840793114,97.26008652358347,30395.14541646053,179.4680167994695,184.2047093249687,92.52339399808427,3.578834352599391
155363972,8.214285714285714,6.142857142857142,11.142857142857142,11.214285714285712,451.0,583.3571428571429,20295.571428571428,508.4285714285714,150.0,1.0,6.0,61.0,0.0,7.0456254000000005,23424.0,9.0,534.0,9.0,1586.0,1.0,6.0,0.0,3.0,1.0,59.0,1.0,177665.0,258.0,1.0,430.15549300000015,6.0,6.0,0.0,7.428715061331188,115.0,3960.0,107.18430165090335,177.7296648659208,117.11437255672583,108.39360767218483,178.9389708872023,108.64939407963126,29099.46814819294,178.7063931517394,179.1947572946487,109.13775822254055,3.151111493533826
155507163,5.142857142857143,6.428571428571429,11.428571428571427,8.571428571428571,436.28571428571433,510.0,16051.142857142857,81.28571428571429,171.42857142857142,1.0,1.0,76.0,2.0,4.18650791,10048.0,3.0,232.0,3.0,974.0,0.0,3.0,0.0,9.0,1.0,38.0,18.0,98110.0,221.0,0.0,223.537728,4.0,2.0,0.0,4.406796702191835,64.0,1320.0,39.31049961445044,91.97634703460169,51.13253793829874,39.99599066048623,92.66183808063748,39.77715902197077,15353.29450430771,92.2874533062819,92.44300644212201,40.08826529365099,2.577737679636094
155720431,4.0,7.0,14.4,3.8,314.8,435.6,11125.2,397.8,38.6,0.0,21.0,33.0,17.0,3.5330807500000003,199.0,1.0,29.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34080.0,139.0,0.0,171.095775,2.0,12.0,5.0,2.5455459481198472,51.0,1150.0,63.056242053684954,119.76971757546322,67.77046042199397,63.41988627992742,120.13336180170568,63.19909715575493,4988.271596120056,120.76970328995301,119.91257267753319,64.05622776817475,2.6285338780874556
