k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;inertia;3;6;0;0.750000;10;593.116899
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,gpm,hh,lh,xpm;30749,039543;0;5;3
deaths,denies,hd,kills,xpm;30749,426602;0;5;3
deaths,denies,gpm,hd,kills;30754,986360;0;5;3
denies,gpm,hh,kills,lh;30761,378307;0;5;3
denies,hh,kills,lh,xpm;30761,691978;0;5;3
deaths,gpm,hh,lh,xpm;30762,587213;0;5;3
assists,gpm,hh,kills,xpm;30762,945499;0;5;3
denies,hd,hh,kills,xpm;30776,318909;0;5;3
deaths,gpm,hh,kills,xpm;30781,378203;0;5;3
denies,gpm,hd,hh,kills;30793,315245;0;5;3
assists,gpm,hd,hh,xpm;30795,884287;0;5;3
assists,denies,hd,kills,lh;30801,219626;0;5;3
assists,deaths,hd,kills,xpm;30804,398073;0;5;3
assists,deaths,gpm,hd,kills;30815,256937;0;5;3
assists,deaths,hd,lh,xpm;30818,763263;0;5;3
deaths,gpm,hd,hh,xpm;30822,974748;0;5;3
assists,deaths,gpm,hd,lh;30826,173215;0;5;3
assists,hd,hh,kills,xpm;30828,565161;0;5;3
deaths,denies,hd,kills,lh;30831,595164;0;5;3
assists,gpm,hd,hh,kills;30853,578357;0;5;3
assists,hd,hh,lh,xpm;30856,916548;0;5;3
denies,hd,hh,kills,lh;30860,874792;0;5;3
deaths,hd,hh,kills,xpm;30869,823825;0;5;3
assists,gpm,hd,hh,lh;30875,582008;0;5;3
deaths,gpm,hd,hh,kills;30881,194074;0;5;3
deaths,hd,hh,lh,xpm;30891,176817;0;5;3
deaths,gpm,hd,hh,lh;30896,414691;0;5;3
denies,gpm,lh,xpm;40309,811125;0;4;4
denies,hd,lh,xpm;40412,826115;0;4;4
denies,gpm,hd,lh;40426,905053;0;4;4
assists,denies,gpm,lh,xpm;40608,354185;0;5;4
deaths,denies,gpm,lh,xpm;40621,820779;0;5;4
denies,gpm,hh,lh,xpm;40645,383080;0;5;4
assists,denies,hd,lh,xpm;40712,176142;0;5;4
assists,denies,gpm,hd,lh;40730,718351;0;5;4
deaths,denies,hd,lh,xpm;40744,715383;0;5;4
deaths,denies,gpm,hd,lh;40746,889087;0;5;4
denies,hd,hh,lh,xpm;40775,569763;0;5;4
denies,gpm,hd,hh,lh;40787,162480;0;5;4
gpm,kills,lh,xpm;50250,915515;0;4;5
hd,kills,lh,xpm;50326,604123;0;4;5
gpm,hd,kills,lh;50336,542672;0;4;5
assists,gpm,kills,lh,xpm;50533,730286;0;5;5
deaths,gpm,kills,lh,xpm;50544,255795;0;5;5
gpm,hh,kills,lh,xpm;50572,104374;0;5;5
assists,hd,kills,lh,xpm;50612,206003;0;5;5
assists,gpm,hd,kills,lh;50625,565415;0;5;5
deaths,hd,kills,lh,xpm;50637,921436;0;5;5
deaths,gpm,hd,kills,lh;50638,374289;0;5;5
hd,hh,kills,lh,xpm;50664,597457;0;5;5
gpm,hd,hh,kills,lh;50676,358383;0;5;5
assists,deaths,gpm,kills,lh,xpm;50915,054280;0;6;5
assists,gpm,hh,kills,lh,xpm;50957,680158;0;6;5
deaths,gpm,hh,kills,lh,xpm;50980,585438;0;6;5
gpm,hd,kills,xpm;60267,824050;0;4;6
gpm,hd,lh,xpm;60267,865043;0;4;6
denies,gpm,kills,lh,xpm;60484,552853;0;5;6
denies,gpm,hd,kills,xpm;60506,696158;0;5;6
assists,gpm,hd,lh,xpm;60537,709374;0;5;6
assists,gpm,hd,kills,xpm;60542,284692;0;5;6
deaths,gpm,hd,kills,xpm;60543,417727;0;5;6
deaths,gpm,hd,lh,xpm;60549,695075;0;5;6
denies,hd,kills,lh,xpm;60575,722208;0;5;6
gpm,hd,hh,kills,xpm;60585,804898;0;5;6
denies,gpm,hd,kills,lh;60586,006268;0;5;6
gpm,hd,hh,lh,xpm;60594,844833;0;5;6
assists,denies,gpm,kills,lh,xpm;60806,300847;0;6;6
assists,denies,gpm,hd,kills,xpm;60824,565632;0;6;6
deaths,denies,gpm,kills,lh,xpm;60829,100314;0;6;6
deaths,denies,gpm,hd,kills,xpm;60847,406384;0;6;6
denies,gpm,hh,kills,lh,xpm;60857,151990;0;6;6
denies,gpm,hd,hh,kills,xpm;60894,523714;0;6;6
assists,denies,hd,kills,lh,xpm;60894,527120;0;6;6
assists,denies,gpm,hd,kills,lh;60908,888612;0;6;6
assists,deaths,gpm,hd,kills,xpm;60912,057320;0;6;6
assists,deaths,gpm,hd,lh,xpm;60916,165294;0;6;6
deaths,denies,hd,kills,lh,xpm;60928,079112;0;6;6
deaths,denies,gpm,hd,kills,lh;60930,045236;0;6;6
assists,gpm,hd,hh,kills,xpm;60958,195214;0;6;6
denies,hd,hh,kills,lh,xpm;60966,418450;0;6;6
assists,gpm,hd,hh,lh,xpm;60973,020852;0;6;6
denies,gpm,hd,hh,kills,lh;60976,657856;0;6;6
deaths,gpm,hd,hh,kills,xpm;60992,627544;0;6;6
deaths,gpm,hd,hh,lh,xpm;60998,229308;0;6;6
denies,gpm,hd,lh,xpm;70500,438058;0;5;7
assists,denies,gpm,hd,lh,xpm;70815,707859;0;6;7
deaths,denies,gpm,hd,lh,xpm;70837,103332;0;6;7
denies,gpm,hd,hh,lh,xpm;70885,242013;0;6;7
gpm,hd,kills,lh,xpm;90399,184773;0;5;9
assists,gpm,hd,kills,lh,xpm;90698,913950;0;6;9
deaths,gpm,hd,kills,lh,xpm;90715,698427;0;6;9
gpm,hd,hh,kills,lh,xpm;90760,493581;0;6;9
denies,gpm,hd,kills,lh,xpm;100658,434351;0;6;10
assists,deaths,denies,hd,kills;101009,107422;0;5;1
deaths,denies,hd,hh,xpm;101011,792102;0;5;1
assists,deaths,denies,kills,lh;101017,653917;0;5;1
deaths,denies,gpm,hd,hh;101021,395356;0;5;1
assists,denies,hd,hh,kills;101045,455185;0;5;1
assists,denies,hh,kills,lh;101047,197417;0;5;1
assists,deaths,hh,kills,xpm;101064,612491;0;5;1
assists,deaths,hh,lh,xpm;101065,479532;0;5;1
deaths,denies,hh,kills,lh;101066,359107;0;5;1
assists,deaths,gpm,hh,lh;101067,120580;0;5;1
assists,deaths,gpm,hh,kills;101070,744031;0;5;1
deaths,denies,hd,hh,kills;101080,412820;0;5;1
assists,deaths,hd,hh,xpm;101094,081557;0;5;1
assists,deaths,gpm,hd,hh;101111,546272;0;5;1
assists,deaths,hd,hh,kills;101142,263039;0;5;1
assists,deaths,hd,hh,lh;101180,402702;0;5;1
assists,deaths,denies,hh,lh;101223,978545;0;5;1
assists,deaths,denies,gpm,hh,xpm;101310,646327;0;6;1
assists,deaths,denies,hh,kills,xpm;101408,661419;0;6;1
assists,deaths,denies,gpm,hh,kills;101415,127203;0;6;1
assists,deaths,denies,hd,hh,xpm;101428,660771;0;6;1
assists,deaths,denies,gpm,hd,hh;101445,202456;0;6;1
assists,deaths,denies,hh,kills,lh;101501,230761;0;6;1
assists,deaths,denies,hd,hh,kills;101501,492536;0;6;1
denies,xpm;110110,538483;0;2;11
hd,lh;110114,886921;0;2;11
denies,gpm;110117,799180;0;2;11
kills,lh;110119,462870;0;2;11
denies,lh;110134,352161;0;2;11
assists,xpm;110136,598991;0;2;11
deaths,xpm;110141,557661;0;2;11
deaths,gpm;110143,122869;0;2;11
hh,xpm;110147,747214;0;2;11
assists,gpm;110148,660996;0;2;11
denies,kills;110149,095409;0;2;11
gpm,hh;110154,150334;0;2;11
denies,hd;110156,030022;0;2;11
assists,kills;110165,085044;0;2;11
assists,hd;110165,642288;0;2;11
deaths,lh;110167,524011;0;2;11
assists,lh;110168,754242;0;2;11
deaths,kills;110170,134602;0;2;11
hh,kills;110171,188754;0;2;11
hh,lh;110172,328030;0;2;11
deaths,denies;110175,279095;0;2;11
deaths,hd;110175,980861;0;2;11
assists,deaths;110178,321883;0;2;11
denies,hh;110178,709227;0;2;11
assists,denies;110179,068940;0;2;11
hd,hh;110183,870323;0;2;11
assists,hh;110185,702701;0;2;11
deaths,hh;110187,567767;0;2;11
assists,deaths,denies,hd,lh;201005,519573;0;5;2
assists,denies,hd,hh,lh;201053,006439;0;5;2
deaths,denies,hd,hh,lh;201078,160178;0;5;2
assists,deaths,hh,kills,lh,xpm;201307,910055;0;6;2
assists,deaths,gpm,hh,kills,lh;201310,077512;0;6;2
