k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;cosine;3;6;1;0.750000;10;5475.181986
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,denies,gpm,hd,kills,lh;-1,157981;0;6;2
assists,denies,hd,kills,lh;-1,161617;0;5;2
denies,hh,kills,lh,xpm;-1,162325;0;5;2
denies,gpm,hh,kills,lh,xpm;-1,164232;0;6;2
denies,kills,lh,xpm;-1,164632;0;4;2
denies,gpm,kills,lh,xpm;-1,165260;0;5;2
assists,hd,hh,kills,lh;-1,165540;0;5;2
assists,gpm,hd,hh,kills,lh;-1,165899;0;6;2
assists,kills,lh,xpm;-1,166014;0;4;2
assists,gpm,kills,lh,xpm;-1,174478;0;5;2
assists,hd,kills,lh;-1,182915;0;4;2
assists,gpm,hd,kills,lh;-1,184281;0;5;2
assists,hh,kills,lh,xpm;-1,205713;0;5;2
assists,gpm,hh,kills,lh,xpm;-1,205713;0;6;2
denies,hd,hh,kills,lh;-1,251626;0;5;2
denies,gpm,hd,hh,kills,lh;-1,251993;0;6;2
hd,hh,kills,lh;-1,278320;0;4;2
gpm,hd,hh,kills,lh;-1,283517;0;5;2
deaths,denies,hd,hh,kills,xpm;-1,315347;0;6;3
denies,hd,kills,lh;-1,320875;0;4;2
denies,gpm,hd,kills,lh;-1,321044;0;5;2
deaths,denies,hd,hh,lh,xpm;-1,333127;0;6;3
deaths,denies,gpm,hd,kills,xpm;-1,340190;0;6;3
deaths,denies,hd,kills,xpm;-1,342175;0;5;3
deaths,hd,hh,kills,xpm;-1,343512;0;5;3
deaths,gpm,hd,hh,kills,xpm;-1,345101;0;6;3
hd,kills,lh;-1,346449;0;3;2
gpm,hd,kills,lh;-1,352813;0;4;2
deaths,hd,hh,lh,xpm;-1,355646;0;5;3
deaths,gpm,hd,hh,lh,xpm;-1,355713;0;6;3
assists,deaths,denies,hd,lh,xpm;-1,369397;0;6;3
assists,deaths,denies,hd,kills,xpm;-1,371716;0;6;3
deaths,denies,gpm,hd,lh,xpm;-1,374576;0;6;3
deaths,denies,hd,lh,xpm;-1,374664;0;5;3
assists,deaths,hd,hh,lh,xpm;-1,374706;0;6;3
assists,deaths,hd,lh,xpm;-1,374968;0;5;3
assists,deaths,gpm,hd,lh,xpm;-1,375585;0;6;3
deaths,hd,lh,xpm;-1,378199;0;4;3
deaths,gpm,hd,lh,xpm;-1,379118;0;5;3
deaths,gpm,hd,kills,xpm;-1,381005;0;5;3
deaths,hd,kills,xpm;-1,382227;0;4;3
assists,deaths,hd,hh,kills,xpm;-1,388381;0;6;3
assists,deaths,hd,kills,xpm;-1,397216;0;5;3
assists,deaths,gpm,hd,kills,xpm;-1,397424;0;6;3
assists,denies,hd,hh,lh,xpm;-1,425508;0;6;3
assists,denies,hd,hh,kills,xpm;-1,426433;0;6;3
assists,denies,hd,lh,xpm;-1,430385;0;5;3
assists,denies,gpm,hd,kills,xpm;-1,432529;0;6;3
assists,gpm,hd,hh,lh,xpm;-1,433262;0;6;3
denies,hd,hh,kills,xpm;-1,433840;0;5;3
assists,hd,hh,lh,xpm;-1,435186;0;5;3
assists,denies,gpm,hd,lh,xpm;-1,435672;0;6;3
assists,denies,hd,kills,xpm;-1,436274;0;5;3
hd,lh,xpm;-1,437569;0;3;3
assists,gpm,hd,lh,xpm;-1,441491;0;5;3
gpm,hd,lh,xpm;-1,441829;0;4;3
assists,hd,lh,xpm;-1,443896;0;4;3
denies,gpm,hd,hh,kills,xpm;-1,444548;0;6;3
gpm,hd,hh,kills,xpm;-1,447999;0;5;3
denies,hd,hh,lh,xpm;-1,452766;0;5;3
denies,gpm,hd,hh,lh,xpm;-1,453177;0;6;3
gpm,hd,hh,lh,xpm;-1,457410;0;5;3
hd,hh,lh,xpm;-1,457634;0;4;3
hd,hh,kills,xpm;-1,457806;0;4;3
assists,hd,hh,kills,xpm;-1,458454;0;5;3
assists,gpm,hd,hh,kills,xpm;-1,458485;0;6;3
denies,hd,lh,xpm;-1,458763;0;4;3
denies,gpm,hd,lh,xpm;-1,461123;0;5;3
denies,hd,kills,xpm;-1,464349;0;4;3
denies,gpm,hd,kills,xpm;-1,464794;0;5;3
assists,hd,kills,xpm;-1,474562;0;4;3
assists,gpm,hd,kills,xpm;-1,475881;0;5;3
gpm,hd,kills,xpm;-1,494577;0;4;3
hd,kills,xpm;-1,506692;0;3;3
deaths,hd,hh,kills,lh,xpm;-1,763107;0;6;5
deaths,denies,hd,kills,lh,xpm;-1,777963;0;6;5
assists,deaths,hd,kills,lh,xpm;-1,781717;0;6;5
deaths,hd,kills,lh,xpm;-1,784895;0;5;5
deaths,gpm,hd,kills,lh,xpm;-1,785018;0;6;5
assists,hd,hh,kills,lh,xpm;-1,839623;0;6;5
assists,denies,hd,kills,lh,xpm;-1,840766;0;6;5
gpm,hd,kills,lh,xpm;-1,841909;0;5;5
hd,hh,kills,lh,xpm;-1,846019;0;5;5
assists,hd,kills,lh,xpm;-1,846415;0;5;5
assists,gpm,hd,kills,lh,xpm;-1,846758;0;6;5
denies,hd,hh,kills,lh,xpm;-1,855809;0;6;5
hd,kills,lh,xpm;-1,857065;0;4;5
denies,hd,kills,lh,xpm;-1,863984;0;5;5
denies,gpm,hd,kills,lh,xpm;-1,865038;0;6;5
gpm,hd,hh,kills,lh,xpm;-1,869227;0;6;5
lh,xpm;-1,935477;0;2;6
deaths,xpm;-2,006749;0;2;6
denies,xpm;-2,024582;0;2;6
assists,lh;-2,061569;0;2;6
deaths,denies;-2,085128;0;2;6
assists,denies;-2,090909;0;2;6
deaths,hd;-2,095143;0;2;6
deaths,lh;-2,107498;0;2;6
deaths,kills;-2,117336;0;2;6
assists,hd;-2,127397;0;2;6
hd,xpm;-2,160140;0;2;6
assists,deaths;-2,161514;0;2;6
gpm,xpm;-2,164340;0;2;6
assists,xpm;-2,184695;0;2;6
kills,xpm;-2,207944;0;2;6
assists,hh;-2,212766;0;2;6
hd,hh;-2,214547;0;2;6
hd,lh;-2,215857;0;2;6
hh,xpm;-2,242458;0;2;6
assists,kills;-2,246279;0;2;6
gpm,hh;-2,269371;0;2;6
hd,kills;-2,271052;0;2;6
kills,lh;-2,278549;0;2;6
deaths,gpm;-2,292408;0;2;6
denies,hd;-2,293209;0;2;6
hh,kills;-2,314874;0;2;6
denies,kills;-2,327104;0;2;6
hh,lh;-2,328895;0;2;6
deaths,hh;-2,334237;0;2;6
denies,gpm;-2,361445;0;2;6
denies,hh;-2,368935;0;2;6
denies,lh;-2,394528;0;2;6
gpm,lh;-2,439798;0;2;6
assists,gpm;-2,443326;0;2;6
gpm,hd;-2,497608;0;2;6
gpm,kills;-2,593116;0;2;6
