k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;euclidean;3;6;0;0.750000;10;3964.030602
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,gpm,hh,kills,lh;-0,892701;0;5;2
assists,hd,hh,kills,lh;-0,893420;0;5;2
assists,denies,gpm,hh,lh;-0,893961;0;5;2
assists,hh,kills,lh,xpm;-0,894881;0;5;2
assists,denies,hh,lh,xpm;-0,894941;0;5;2
deaths,hh,kills,lh,xpm;-0,896018;0;5;2
deaths,denies,gpm,hh,lh;-0,897557;0;5;2
deaths,denies,hh,lh,xpm;-0,900871;0;5;2
assists,denies,hd,hh,lh;-0,901190;0;5;2
assists,deaths,gpm,kills,lh;-0,904276;0;5;2
deaths,hd,hh,kills,lh;-0,904915;0;5;2
assists,deaths,kills,lh,xpm;-0,906120;0;5;2
assists,deaths,denies,gpm,lh;-0,906861;0;5;2
assists,deaths,hd,kills,lh;-0,907114;0;5;2
assists,deaths,denies,lh,xpm;-0,907140;0;5;2
deaths,denies,hd,hh,lh;-0,909724;0;5;2
assists,deaths,denies,hd,lh;-0,916067;0;5;2
assists,deaths,hh,kills,lh,xpm;-0,925864;0;6;2
assists,deaths,gpm,hh,kills,lh;-0,929747;0;6;2
assists,deaths,hd,hh,kills,lh;-0,936712;0;6;2
assists,deaths,denies,gpm,hh,lh;-0,937676;0;6;2
assists,deaths,denies,hd,hh,lh;-0,938470;0;6;2
assists,deaths,denies,hh,lh,xpm;-0,938477;0;6;2
gpm,hd,xpm;-1,090377;0;3;3
gpm,lh,xpm;-1,097909;0;3;3
gpm,kills,xpm;-1,107329;0;3;3
gpm,hh,lh,xpm;-1,110696;0;4;3
gpm,hd,lh;-1,112550;0;3;3
hd,lh,xpm;-1,112995;0;3;3
assists,gpm,lh,xpm;-1,119832;0;4;3
hd,kills,xpm;-1,120983;0;3;3
gpm,hd,hh,xpm;-1,121797;0;4;3
gpm,hd,kills;-1,122654;0;3;3
gpm,hh,kills,xpm;-1,124443;0;4;3
hd,hh,lh,xpm;-1,126511;0;4;3
gpm,hd,hh,lh;-1,126592;0;4;3
denies,gpm,kills,xpm;-1,128255;0;4;3
deaths,gpm,lh,xpm;-1,129639;0;4;3
assists,gpm,hd,xpm;-1,129806;0;4;3
denies,gpm,hd,xpm;-1,131407;0;4;3
assists,hd,lh,xpm;-1,134325;0;4;3
assists,gpm,hd,lh;-1,137583;0;4;3
assists,gpm,kills,xpm;-1,137687;0;4;3
hd,hh,kills,xpm;-1,138255;0;4;3
deaths,gpm,hd,xpm;-1,140113;0;4;3
deaths,gpm,kills,xpm;-1,140411;0;4;3
gpm,hd,hh,kills;-1,141792;0;4;3
denies,hd,kills,xpm;-1,145363;0;4;3
denies,gpm,kills,lh;-1,146144;0;4;3
denies,gpm,hd,kills;-1,149953;0;4;3
denies,kills,lh,xpm;-1,150764;0;4;3
denies,gpm,hh,kills,xpm;-1,152418;0;5;3
deaths,gpm,hd,lh;-1,153576;0;4;3
assists,gpm,hd,kills;-1,153778;0;4;3
deaths,gpm,hd,kills;-1,155522;0;4;3
denies,gpm,hh,kills,lh;-1,156988;0;5;3
denies,gpm,hd,hh,xpm;-1,157451;0;5;3
deaths,hd,lh,xpm;-1,157542;0;4;3
deaths,hd,kills,xpm;-1,157653;0;4;3
assists,hd,kills,xpm;-1,158045;0;4;3
denies,hd,kills,lh;-1,159939;0;4;3
denies,gpm,hd,hh,kills;-1,160518;0;5;3
denies,hh,kills,lh,xpm;-1,160543;0;5;3
denies,hd,hh,kills,xpm;-1,161250;0;5;3
assists,gpm,hh,lh,xpm;-1,162961;0;5;3
assists,denies,gpm,hd,xpm;-1,165139;0;5;3
deaths,gpm,hh,lh,xpm;-1,165181;0;5;3
denies,hd,hh,kills,lh;-1,166925;0;5;3
assists,gpm,hh,kills,xpm;-1,168767;0;5;3
assists,gpm,hd,hh,xpm;-1,169071;0;5;3
deaths,gpm,hh,kills,xpm;-1,169649;0;5;3
assists,denies,gpm,kills,xpm;-1,169711;0;5;3
assists,denies,hd,kills,xpm;-1,172763;0;5;3
assists,hd,hh,lh,xpm;-1,172839;0;5;3
assists,hd,hh,kills,xpm;-1,173040;0;5;3
assists,gpm,hd,hh,kills;-1,173324;0;5;3
assists,gpm,hd,hh,lh;-1,174671;0;5;3
deaths,gpm,hd,hh,xpm;-1,174831;0;5;3
assists,deaths,gpm,lh,xpm;-1,176471;0;5;3
assists,deaths,gpm,hd,xpm;-1,176498;0;5;3
assists,denies,gpm,hd,kills;-1,176876;0;5;3
assists,denies,gpm,kills,lh;-1,180095;0;5;3
assists,deaths,gpm,kills,xpm;-1,180561;0;5;3
deaths,denies,gpm,kills,xpm;-1,180663;0;5;3
assists,denies,kills,lh,xpm;-1,180764;0;5;3
deaths,hd,hh,kills,xpm;-1,181634;0;5;3
deaths,denies,gpm,hd,xpm;-1,182172;0;5;3
deaths,gpm,hd,hh,kills;-1,182668;0;5;3
deaths,hd,hh,lh,xpm;-1,182958;0;5;3
assists,deaths,hd,lh,xpm;-1,183080;0;5;3
assists,deaths,gpm,hd,kills;-1,183819;0;5;3
assists,deaths,gpm,hd,lh;-1,184152;0;5;3
assists,denies,hd,kills,lh;-1,185012;0;5;3
deaths,gpm,hd,hh,lh;-1,185049;0;5;3
assists,deaths,hd,kills,xpm;-1,186198;0;5;3
deaths,denies,gpm,hd,kills;-1,191009;0;5;3
assists,denies,gpm,hh,kills,xpm;-1,191981;0;6;3
deaths,denies,hd,kills,xpm;-1,192358;0;5;3
assists,denies,gpm,hd,hh,xpm;-1,192910;0;6;3
deaths,denies,gpm,kills,lh;-1,195283;0;5;3
assists,denies,hd,hh,kills,xpm;-1,195913;0;6;3
assists,denies,gpm,hd,hh,kills;-1,196740;0;6;3
deaths,denies,kills,lh,xpm;-1,198295;0;5;3
assists,deaths,gpm,hh,lh,xpm;-1,198417;0;6;3
assists,denies,gpm,hh,kills,lh;-1,199649;0;6;3
assists,denies,hh,kills,lh,xpm;-1,200969;0;6;3
deaths,denies,hd,kills,lh;-1,201261;0;5;3
deaths,denies,gpm,hh,kills,xpm;-1,201266;0;6;3
deaths,denies,gpm,hd,hh,xpm;-1,204042;0;6;3
assists,denies,hd,hh,kills,lh;-1,204104;0;6;3
assists,deaths,denies,gpm,hd,xpm;-1,205116;0;6;3
assists,deaths,denies,gpm,kills,xpm;-1,205470;0;6;3
deaths,denies,gpm,hh,kills,lh;-1,205826;0;6;3
assists,deaths,gpm,hh,kills,xpm;-1,206581;0;6;3
deaths,denies,gpm,hd,hh,kills;-1,207296;0;6;3
deaths,denies,hh,kills,lh,xpm;-1,209792;0;6;3
deaths,denies,hd,hh,kills,xpm;-1,210207;0;6;3
assists,deaths,denies,kills,lh,xpm;-1,212632;0;6;3
deaths,denies,hd,hh,kills,lh;-1,213158;0;6;3
assists,deaths,gpm,hd,hh,xpm;-1,213933;0;6;3
assists,deaths,denies,gpm,kills,lh;-1,214526;0;6;3
